Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
47:9	wijz			The days of the years of my life have been few and difficult	1	 Alternate translation: “I have not lived very long, and I have had many difficulties” or “My life has been short, with many difficulties”
47:9	j6hg			and they have not reached the days of the years of my fathers’ lives	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “In fact, I have lived less years than my forefathers did” or “In fact, I have not lived nearly as long as my forefathers did”
47:9	cvtb			in the days of their sojournings	1	 Alternate translation: “during the time that they lived on earth.” or “during their years on earth.”
47:10	m5px			Then Jacob blessed Pharaoh	1	It was customary in Hebrew to use the blessing “peace be to you” both when greeting and when leaving someone. See how you translated **blessed** in verse 7. Alternate translation: “Then Jacob said goodbye to Pharaoh with a blessing”
47:10	kjg1			and left from the presence of Pharaoh	1	 Alternate translation: “and left his presence.”
47:11	h306		rc://*/ta/man/translate/figs-explicit	Then Joseph settled his father and his brothers, and he gave them property in the land of Egypt, in the best land, in the land of Rameses	1	It is implied that Rameses (verse 11) was another name for Goshen (verses 1, 4, 6). If necessary, you could make that information explicit in your translation or put it in a footnote. Later in Egypt’s history, some of the Pharaohs were named Rameses and a city was named after one of them (Exodus 1:11). Alternate translation: “So Joseph gave his father and his brothers the choicest land in the country of Egypt, and they and their families settled there. The property was in Rameses Count, that is, Goshen County,” or “After that, Joseph helped his father and brothers settle in the country of Egypt. He gave them the choicest property in Egypt, which was in Goshen Province, also known as Rameses Province.”
47:11	qnn5		rc://*/ta/man/translate/figs-infostructure	as Pharaoh had commanded	1	It may be more natural to put this clause first in this verse and say, “After that, Joseph did what Pharaoh had commanded/told him to do: He helped his father and brothers settle in the country of Egypt. He gave them property in Rameses Province/County, that is, Goshen Province/County, which was the choicest land in Egypt.” Do what is best in your language. Alternate translation: “just as Pharaoh had told him to do.” or “He did exactly as Pharaoh had commanded him to do.”
47:12	fz8t		rc://*/ta/man/translate/figs-synecdoche	bread, according to the mouth{s} of the little ones	1	The children are mentioned to emphasize that all the members of the families were well-provided for, including the youngest ones. Make sure it is clear in your translation that Joseph was providing food for everyone in each family, not just the children. Alternate translation: “food, based on how many children were in each family.” or “as much food as each family needed to feed all the children in their family.”
47:13	e2kb		rc://*/ta/man/translate/figs-hyperbole	Now there was no bread	1	This clause is probably an exaggeration to emphasize that there was so little food that the people were starving. Consider what is the best way to communicate that in your language. Also consider what is the best way in your language to begin this new section that returns to the famine and how it was progressing. Alternate translation: “Now meanwhile, there was no more food” or “Meanwhile, there was almost no food” or “After a while, there was very little food available”
47:13	wyew			in all the earth	1	This phrase is ambiguous in the Hebrew text. It could mean: (1) “in all the earth,” or “in the entire known world,” or “anywhere,” which might be an exaggeration (like the previous phrase); or (2) “in all the land,” or “in the/that entire area/region of the earth/world,” which includes Egypt and Canaan (mentioned later in the verse) and other nearby regions and countries. See how you translated **all the earth** in Gen 41:57.
47:13	k3zk		rc://*/ta/man/translate/figs-infostructure	because the famine {was} very heavy	1	For some languages it may be clearer or more natural to put this clause first in this sentence and say, for example: “Now after a while, the famine was/became so severe/terrible in the entire world that there was very little food available anywhere.” Do what is best in your language. Alternate translation: “because the famine was so severe”
47:13	njjj		rc://*/ta/man/translate/figs-metonymy	and the land of Egypt and the land of Canaan were languishing	1	Make sure your translation of this phrase refers to the people who live in Egypt and Canaan, not just the lands. Alternate translation: “As a result, the people in the country of Egypt and the region of Canaan” or “In fact, the people living in the lands of Egypt and Canaan”
47:13	jo5e			and & were languishing	1	The verb **languishing** refers in general to the suffering that the famine was causing, including things such as weakness, fainting and other distress. Some languages have an idiom (like “were wasting away”) that fits well here. Do what is best in your language. Alternate translation: “were weak” or “were suffering terribly” or “were wasting away”
47:13	n055			because of the famine	1	 Alternate translation: “because of the severe lack of food.” or “from hunger.”
47:14	mx85			And Joseph collected all the silver that was found in the land of Egypt and in the land of Canaan for the grain which they were buying	1	 Alternate translation: “So the people spent their money buying grain from Joseph until he had collected all their money.” or “So they bought grain from Joseph until there was no more silver left in the country of Egypt or the land of Canaan.”
47:14	wuq1		rc://*/ta/man/translate/figs-metonymy	and Joseph brought the silver to the house of Pharaoh	1	Joseph probably had servants do this for him. See what you did for a similar case in Gen 41:48.
47:15	nkll		rc://*/ta/man/translate/figs-activepassive	So the silver was consumed from the land of Egypt and from the land of Canaan	1	Consider whether it is better in your language to use a passive or active clause here. Alternate translation: “So when all the silver in the country of Egypt and the region of Canaan had been used up,” or “After the people in Egypt and Canaan had spent all their money,”
47:15	j7jc		rc://*/ta/man/translate/figs-hyperbole	all Egypt	1	The word **all** is an exaggeration (hyperbole) which emphasizes that a large number of Egyptians went to Joseph. Consider whether or not it is best to use hyperbole here in your language. Alternate translation: “all the people in Egypt” or “the Egyptians all”
47:15	n6v7		rc://*/ta/man/translate/figs-go	and & came to Joseph	1	Consider whether **came** or “went” is more natural here in your language.
47:15	ezwm		rc://*/ta/man/translate/writing-quotations	saying	1	 Alternate translation: “and pleaded with him,”
47:15	u1c8		rc://*/ta/man/translate/figs-synecdoche	Give us bread	1	Make sure your translation of the people’s request sounds polite, not rude or disrespectful. Also see how you translated **bread** in verses 12-13. Alternate translation: “Sir, please give us food”
47:15	io0e		rc://*/ta/man/translate/figs-rquestion	And why should we die before you	1	The people use a rhetorical question here to emphasize how desperate they feel. Consider what is the best way to communicate that in your language. Alternate translation: “so that we do not die right here in front of you!” or “and do not let us starve to death!”
47:15	rqhs		rc://*/ta/man/translate/figs-infostructure	For the silver is gone	1	It may be more natural to put this clause first in this quote and say, “Sir, we have no more money to buy grain/food! Please give us food so that we do not starve to death!” Do what is best in your language. Alternate translation: “There is no more money to buy food” or “We have no more money to buy food”
47:16	do9j		rc://*/ta/man/translate/writing-quotations	And Joseph said	1	 Alternate translation: “Joseph said to them,” or “Joseph replied,”
47:16	i6ek			Bring your livestock	1	The word **livestock** is general here and includes all the different kinds of animals that are specified in verse 17. Alternate translation: “Give me your animals”
47:16	upog			and I will give {grain} to you {in exchange} for your livestock	1	 Alternate translation: “and I will sell you grain when you give me your animals to pay for it,” or “and in exchange for them I will give you grain”
47:16	ie1c		rc://*/ta/man/translate/figs-infostructure	since the silver is gone	1	For some languages it may be more natural to put this clause first in this quote and say, “Since your silver/money is gone, bring/give me your livestock to pay for the grain/food that I will give you.” Do what is best in your language. Alternate translation: “since all your money is gone.” or “since you have spent all your money.”
47:17	cxp1			So they brought their livestock to Joseph	1	 Alternate translation: “So the people took their animals to Joseph.”
47:17	tgeh			and Joseph gave bread to them {in exchange} for the horses and for the herd{s} of sheep and for the herd{s} of cattle and for the donkeys	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “and gave him their horses, sheep, goats, cattle, and donkeys to pay for the food that he gave them.” or “They gave him their horses, …”
47:17	a6oo			So he provided them with bread in that year	1	 Alternate translation: “In that way Joseph supplied the people with grain that year,”
47:17	ii9v			in exchange} for all their livestock	1	 Alternate translation: “and they gave him all their animals to pay for it.”
47:18	fx5v			And {when} that year had ended	1	 Alternate translation: “When that year was over,”
47:18	kmt5		rc://*/ta/man/translate/figs-go	then they came to him in the second year	1	 Alternate translation: “the people came to Joseph again in the next year”
47:18	srid		rc://*/ta/man/translate/writing-quotations	and said to him	1	 Alternate translation: “and told him,”
47:18	ec0q		rc://*/ta/man/translate/figs-honorifics	We cannot hide {it} from my lord that since	1	For some languages, it may be more natural to put the address “my/our lord” or “sir” first in this quote. Also notice that this address is used three times in this verse to show extra respect to Joseph. Consider what is the best way to do that in your language. Alternate translation: “Our lord we cannot hide from you the fact that”
47:18	ejez			the silver is consumed and the herd{s} of livestock	1	Consider again how you translated **silver** in the book of Genesis. See Gen 13:2; 20:16; 23:15-16; 24:35, 53; 31:15; 37:28; 42:25, 27-28, 35; 43:12, 15, 18, 21-23; 44:1-2, 8; 45:22; 47:14-16, 18. It may be necessary to translate this word in different ways, depending on the context. Alternate translation: “our money is gone and our animals” or “not only is our silver all gone, but all our animals also”
47:18	qh1k		rc://*/ta/man/translate/figs-123person	belong} to my lord	1	In this verse, the people use the third person (“my/our lord”) to address Joseph in a respectful manner. Consider what is the best way to do that in your language. Alternate translation: “belong to you, our lord” or “are yours, sir.”
47:18	hips			there is nothing left before my lord except our bodies and our lands	1	Consider what is the best way to translate the Hebrew word for “land” here (and In verses 19-26), which refers to cultivated land (such as farmland or fields), not to the planet earth or to a country. It is different from the word for “land” in the rest of this chapter (in verses 1, 4, 6, 11, 13-15, 27-28). Alternate translation: “We have nothing left to pay you, sir, for grain except ourselves and our land” or “The only way we can pay you for grain is to give you our land and work for you, sir.”
47:19	fbay		rc://*/ta/man/translate/figs-rquestion	Why should we die before your eyes, both we and our land	1	For many languages, the verb **die** does not fit with both people and land, so a different verb must be used for each one. The end of verse 19 specifies how the land would “die.” See how you translated a similar rhetorical question in verse 15. Alternate translation: “What good would it do for us to die and our fields to become ruined” or “Please do not just watch us die or let our land become empty.”
47:19	i3r0		rc://*/ta/man/translate/figs-synecdoche	Buy us and our land {in exchange} for the bread	1	Consider again how you translated the synecdoche **bread** in the book of Genesis. See Gen 3:19 (and note); 14:18; 21:14; 28:20; 37:25; 38:6; 41:54-55; 43:31; 47:12, 15, 17, 19. It may be necessary to translate this term in different ways, depending on the context. Alternate translation: “Instead, please take us and our fields in exchange for food.” or “Instead please give us food and we will give you our farmland and ourselves to pay for it.”
47:19	b1i6			and we and our land will be slaves to Pharaoh	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “Then our fields will belong to King Pharaoh and we will work for him as his servants.”
47:19	f7nf		rc://*/ta/man/translate/figs-explicit	Give {us} seed	1	 Alternate translation: “Please give us seeds to sow”
47:19	rpgo			so that we will live	1	 Alternate translation: “so that we can survive” or “so that we will stay alive”
47:19	bhn3			and not die	1	See how you translated **so that we will live and not die** in Gen 42:2. Alternate translation: “and not die from hunger,”
47:19	cto3		rc://*/ta/man/translate/figs-infostructure	and the land will not be desolate	1	For some languages it may be clearer and more natural to put this clause earlier in this sentence and say, “Please just give us seeds to plant so that the land will produce/grow food crops again and then we will survive and not die from hunger!” Do what is best in your language. Alternate translation: “and so that the land will grow crops again!”
47:20	fxi5		rc://*/ta/man/translate/figs-explicit	Then Joseph bought	1	For some languages it may be necessary to make explicit that Joseph agreed to do what the people suggested. Do what is best in your language. Alternate translation: “So Joseph agreed and bought” or “Joseph did what they asked and bought”
47:20	aon4			all the {farm}land of Egypt for Pharaoh	1	 Alternate translation: “all the farmland in the country of Egypt for Pharaoh.”
47:20	b8rh			because every Egyptian sold his field	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “All the Egyptians gave their fields to him in exchange for grain”
47:20	s34v			because & the famine	1	Consider again how you translated **famine** in the book of Genesis. See Gen 12:10; 26:1; 41:27, 30-31, 36, 50, 54-57; 42:5; 43:1; 45:6, 11; 47:4, 13, 20. It may be necessary to translate it in different ways, depending on the context. Alternate translation: “because the food scarcity”
47:20	ddcp		rc://*/ta/man/translate/figs-infostructure	was heavy for them	1	See how you translated **heavy** in verses 4 and 13. For some languages, it may be clearer or more natural to change the order of clauses in this verse and say, “The famine was very severe for all the Egyptian people, so Joseph agreed with their request/suggestion and let them sell their fields to him in exchange for grain/food. In that way, Joseph/he bought/acquired all the land/farmland in the country of Egypt for King Pharaoh, so that all the land became Pharaoh’s property.” Do what is best in your language. Alternate translation: “was very severe” or “was so severe that they did not have enough to eat.”
47:20	dnbd			So the land became Pharaoh’s	1	 Alternate translation: “That is how all the farmland eventually belonged to King Pharaoh.”
47:21	ioj0		rc://*/ta/man/translate/translate-textvariants	And {as for} the people, he moved them to the cities	1	The Masoretic Hebrew text has **moved them to the cities** here, which Joseph may have done in order to make the grain more readily accessible to them. The Samaritan Pentateuch (a different Hebrew version) and the Septuagint (Greek translation of the Hebrew text) have “made the people slaves” instead, which may refer to the fact that all the people would now be working for Pharaoh, since all the fields belonged to him. The textual variant that is not used in your translation could be put in a footnote. Alternate translation: “Joseph also moved all the people from their farmlands to the nearby cities”
47:21	obja			from {one} end of the border of Egypt to its {other} end	1	 Alternate translation: “in every part of the country of Egypt.”
47:22	i61e			because {there was} an allotment for the priests from Pharaoh	1	 Alternate translation: “because Pharaoh gave them a regular food allowance,”
47:22	a98a			and they ate {from} their allotment that Pharaoh gave to them	1	 Alternate translation: “so that they had plenty to eat.”
47:22	v50v			For that {reason} they did not sell their land	1	 Alternate translation: “That is why they did not need to sell their farmland to buy food.”
47:23	v3r6		rc://*/ta/man/translate/writing-quotations	Then Joseph said to the people	1	 Alternate translation: “Then Joseph declared to the Egyptian people,”
47:23	r1dz			Behold	1	 Alternate translation: “Look”
47:23	og7l			today I have bought you and your land for Pharaoh	1	 Alternate translation: “now that I have acquired you and your fields for King Pharaoh,” or “now that you and your fields belong to King Pharaoh,”
47:23	xsga			Here {is} seed for you	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “I am giving you some seeds”
47:23	b8nh			so that you can sow the ground	1	See how you translated “sowed” in Gen 26:12. Alternate translation: “to plant in the fields.”
47:24	zlha			And it will happen in the harvests	1	 Alternate translation: “Then whenever you gather the crops,” or “Then every harvest time,”
47:24	terr			that you must give a fifth to Pharaoh	1	 Alternate translation: “you are required to give one-fifth of the crops to him,” or “you must give Pharaoh one-fifth of the crops you gather.”
47:24	jk07			and the four parts	1	Consider whether or not it is best in your language to begin a new sentence here. Alternate translation: “but the other four-fifths” or “The other four-fifths of your harvest” or “The rest of what you gather”
47:24	tems			will be for you	1	 Alternate translation: “you may keep for yourselves”
47:24	kqnb			as seed of the field	1	 Alternate translation: “as seed to plant the fields” or “to plant seeds in the fields”
47:24	h238			and as your food and for those in your houses	1	 Alternate translation: “and as food for you and your households” or “and for you and your households to eat,”
47:25	bc24		rc://*/ta/man/translate/writing-quotations	And they said	1	 Alternate translation: “Then they responded,” or “The people said to him,”
47:25	jbf4			You have kept us alive	1	 Alternate translation: “You have made it so we can live!”
47:25	rixe			Let us find favor in the eyes of my lord	1	 Alternate translation: “May we continue to find favor in your eyes sir,” or “Please continue to be kind to us, master”
47:25	qvqr			and we will be slaves for Pharaoh	1	 Alternate translation: “and we will serve King Pharaoh as his slaves”
47:26	ob31			And Joseph established it as a law	1	 Alternate translation: “So Joseph established a law”
47:26	vlkk		rc://*/ta/man/translate/figs-infostructure	to this day	1	This phrase refers to the time that Moses was writing the book of Genesis. You could put that information in a footnote. For some languages it may be clearer or more natural to put this phrase at the end of the sentence and say, “That law is still in effect/force today/now.” Do what is best in your language. Alternate translation: “that is still in force now”
47:26	a8xu			concerning the {farm}land of Egypt, {that} the fifth {belongs} to Pharaoh	1	See how you translated “a fifth” in verse 24. Alternate translation: “concerning the fields in the country of Egypt: one-fifth of the crops belongs to Pharaoh.” or “that required people to give to Pharaoh one-fifth of all the crops they harvested from the farmland in Egypt.”
47:26	tj5c			Only the land of the priests by itself did not become Pharaoh’s	1	See how you translated “only the land of the priests” in verse 22. Also, consider again how you translated “land/farmland” in verses 18-26. Alternate translation: “The only land that Pharaoh did not own was the land that belonged to the priests.”
47:27	kj0a		rc://*/ta/man/translate/grammar-connect-time-background	And & settled	1	It was already mentioned in verse 11 that Israel (Jacob) had settled in the country of Egypt. Your translation of verse 27 should not imply that he settled there again. Alternate translation: “So” or “Meanwhile”
47:27	qzr7		rc://*/ta/man/translate/figs-explicit	Israel	1	The name **Israel** and the name “Jacob” refer to the same person. To make that clear, you could make “Jacob” explicit here in your translation or in a footnote. Alternate translation: “Israel that is, Jacob,”
47:27	yzqo			And & settled	1	 Alternate translation: “had settled with his family” or “was dwelling with his family”
47:27	cmv4			in the land of Egypt, in the land of Goshen	1	See how you translated **in the land of Goshen** in Gen 45:10. Alternate translation: “in the region of Goshen in the land of Egypt,” or “in Goshen County in the country of Egypt,”
47:27	y7n2		rc://*/ta/man/translate/figs-explicit	and they acquired {possessions	1	This phrase is general here and refers to acquiring land and other possessions. Alternate translation: “and they gained many possessions” or “and owned much land”
47:27	xdih			in it	1	 Alternate translation: “in that region”
47:27	q5af		rc://*/ta/man/translate/figs-idiom	And they were fruitful	1	See how you translated a similar phrase (“be fruitful and multiply”) in Gen 35:11. Alternate translation: “They were fruitful”
47:27	cf8p			and multiplied greatly	1	 Alternate translation: “and their numbers increased greatly.” or “and became very many.”
47:28	nucd			And Jacob lived in the land of Egypt seventeen years	1	 Alternate translation: “When Jacob had lived in the country of Egypt for seventeen years,”
47:28	irs2			and the days of Jacob, the years of his life, were 147 years	1	 Alternate translation: “he reached the age of 147 years.”
47:29	l2gy			and the days of Israel drew near {for him} to die	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “When it was almost time for Israel to die,” or “He knew that it was almost time for him to die, so”
47:29	w0v7			So he called for his son, for Joseph	1	 Alternate translation: “he asked for his son Joseph to come to him”
47:29	dd9v		rc://*/ta/man/translate/figs-idiom	If, please, I have found favor in your eyes	1	 Alternate translation: “Please show your favor toward me and” or “Please, if you truly love me,”
47:29	akbq		rc://*/ta/man/translate/translate-symaction	please put your hand under my thigh	1	See how you translated this clause in Gen 24:2, and see the note about this custom there. Alternate translation: “put your hand under my leg to show that you will do what I ask,” or “make a vow by putting your hand under my leg,”
47:29	vq56			and deal with me {in} kindness and faithfulness	1	Consider again how you translated **kindness** in Gen 19:19; 20:13; 21:23; 24:12, 14, 27, 49; 32:10; 39:21; 40:14; 47:29, and how you translated **faithfulness** in Gen 24:27, 48, 49; 32:10; 42:16; 47:29.
47:29	mvns			Please do not bury me	1	Make sure your translation of **bury me** does not sound like Israel would still be alive when he was buried. Alternate translation: “Please promise that you will not bury my bones”
47:29	cokm			in Egypt	1	 Alternate translation: “here in the land of Egypt.”
47:30	lyax		rc://*/ta/man/translate/figs-euphemism	And {when} I lie down with my fathers	1	The phrase **lie down with my fathers** is a idiom that refers to Jacob’s death. See how you translated an idiom with a similar meaning in Gen 15:15. Alternate translation: “When I die and rest with my ancestors,” or “Rather, after I die and join my ancestors who have gone before me,”
47:30	u4cf			then carry me out of Egypt	1	See how you translated **me** in verse 29. Alternate translation: “carry my body out of Egypt to the region of Canaan”
47:30	t1jw			and bury me in their tomb	1	Jacob is referring here to the cave near the city of Hebron that Abraham had bought as a family burial place, to bury Sarah there. Abraham, Isaac and Rebekah were also buried there (Gen 23:19-20; 25:9-10; 49:31). You could put some of that information in a footnote. Also see how you translated “grave” in Gen 35:20 and a different word with a similar meaning (“burial place”) in Gen 23:4, 6, 9, 20. Alternate translation: “and bury me in the same burial place where their bodies are.”
47:30	qkdh		rc://*/ta/man/translate/writing-pronouns	And he said	1	Make sure it is clear in your translation that Joseph is the one speaking here. It may be helpful to read this paragraph aloud to make sure it is clear who is talking at each point in the conversation. Alternate translation: “Then Joseph replied to him,”
47:30	mrsq			I will do according to your word	1	 Alternate translation: “I will do as you requested of me.” or “I will do exactly what you asked me to do.”
47:31	q5cz		rc://*/ta/man/translate/writing-pronouns	Then he said	1	Consider what is the best way to refer to Joseph’s father Israel here in your language. Alternate translation: “But he urged him,”
47:31	lxyf			Swear to me	1	See how you translated “swear to me” in Gen 21:23. Alternate translation: “Vow to me by Yahweh that you will do it” or “With God as your witness, make an oath to me that you will do it”
47:31	bih5		rc://*/ta/man/translate/writing-pronouns	And he swore to him	1	Make sure it is clear in your translation that Joseph is the one speaking here. Alternate translation: “So Joseph swore that he would do it” or “So Joseph promised his father with an oath to do what he had requested.”
47:31	wr44		rc://*/ta/man/translate/translate-symaction	Then Israel bowed	1	If it is not clear in your culture why Israel bowed, you could make that explicit. Alternate translation: “Then Israel bowed down to thank God” or “Then his father Israel bowed his head and thanked God”
47:31	y3zf			at the head of the bed	1	The Hebrew text has **at the head of the bed** here, while the Septuagint (Greek translation of the Old Testament) has “on the top of his staff” instead, which is quoted in Hebrews 11:21. You could include some of that information in a footnote. The difference between versions may be due to the fact that the Hebrew words for **bed** and “staff” are very similar in spelling. Or it could be that Jacob did both; for example, he may have been sitting at the head of his bed and leaning on his staff when he bowed his head and worshiped God. Alternate translation: “as he sat at the top of his bed.” or “as he was lying on his bed.”
48:1	krun		rc://*/ta/man/translate/writing-newevent	Then it happened after those things	1	Consider again how you translated these two phrases in the book of Genesis. See Gen 22:1, 20; 39:7; 40:1; 48:1.
48:1	hqwr		rc://*/ta/man/translate/figs-quotations	that {someone} said to Joseph, “Behold, your father is sick	1	For some languages it may be more natural to use an indirect quote here. Do what is best in your language. Alternate translation: “Joseph was told by someone that his father was sick.”
48:1	qteq		rc://*/ta/man/translate/writing-pronouns	So he took his two sons with him, Manasseh and Ephraim	1	Consider what is the best way to refer to Joseph in this sentence in your language. Alternate translation: “So Joseph took his two sons Manasseh and Ephraim with him to visit his father.” or “So he went to visit his father and took his two sons Manasseh and Ephraim with him.”
48:2	ppae		rc://*/ta/man/translate/figs-quotations	And {someone} announced to Jacob and said, “Behold, your son Joseph has come to you	1	Consider whether it is better in your language to use a direct or indirect quote here.
48:2	k2py		rc://*/ta/man/translate/figs-idiom	Then Israel gathered his strength	1	Consider whether you language has a similar idiom that fits well here. Also, make sure it is clear in your translation or in a footnote that **Israel** (verses 2, 8, 11, 13-14, 21) and **Jacob** (verses 2-3) refer to the same person, not two different people. Alternate translation: “Then Israel rallied his strength” or “Immediately Israel, who was lying down, used all his strength”
48:2	d201		rc://*/ta/man/translate/figs-explicit	and sat up on the bed	1	The context (verse 12) shows that Jacob sat on the edge of his bed with his feet resting on the floor and his knees facing Joseph’s sons. Also, for some languages it may be necessary (for politeness) to make it explicit that they greeted each other first before continuing their conversation. Do what is best in your language. Alternate translation: “and sat up on the edge of his bed and they greeted each other.”
48:3	owhk		rc://*/ta/man/translate/writing-quotations	Then Jacob said to Joseph	1	 Alternate translation: “Then Jacob recounted to Joseph the following:”
48:3	yrw7			God Almighty	1	Consider again how you translated **God Almighty** in the book of Genesis. See Gen 17:1; 28:3; 35:11; 43:14. Alternate translation: “Almighty God”
48:3	t30j			appeared to me	1	Consider again how you translated “appear” in the book of Genesis. See Gen 8:5; 12:7; 17:1; 18:1; 26:2, 24; 35:1, 9; 46:29; 48:3. It may be necessary to translate this term in different ways, depending on the context. Alternate translation: “came to me in a vision long ago”
48:3	epp0		rc://*/ta/man/translate/figs-infostructure	at Luz in the land of Canaan	1	For some languages it is more natural to put the larger place (Canaan) first before the smaller place (Luz) that is located inside it. It may also be more natural to put the time and place phrases first in this verse and say, “Long ago when I was at the town of Luz in the land/region of Canaan, God Almighty …” Do what is best in your language. Also see how you spelled the name **Luz** in Gen 28:19 and 35:6. Alternate translation: “when I was at the town of Luz in the land of Canaan,” or “in the land of Canaan at the town of Luz,”
48:3	ya75			and he blessed me	1	For some languages it is more natural to begin a new sentence here. Do what is best in your language. Alternate translation: “He pronounced a blessing over me there”
48:4	byu6			and said to me	1	Make sure your translation of “blessed … and said” (verses 3-4) refers to the same event, not two separate events. Alternate translation: “He said,”
48:4	m1hy			Behold, I am making you fruitful, and I will multiply you and make you	1	See how you translated “make you fruitful and multiply you” in Gen 28:3 and “make him fruitful and … multiply him” in Gen 17:20. Alternate translation: “Look I will give you many descendants who will increase in number and become” or “Look I will give you and your descendants many children so that your descendants will become”
48:4	n300			into a community of peoples	1	See how you translated this phrase in Gen 28:3, and a similar phrase (“a community of nations”) in 35:11. Alternate translation: “many ethnic groups.”
48:4	l4rw			as} an everlasting possession	1	 Alternate translation: “for an eternal possession.” or “and it will always belong to them.”
48:5	gagv		rc://*/ta/man/translate/writing-quotations	And now, your two sons	1	The phrase **And now** shows that there is a change of topic. Make sure it is clear in your translation that Jacob is no longer quoting God’s words in verse 5.
48:5	jujn			in the land of Egypt	1	 Alternate translation: “here in the land of Egypt”
48:5	idfh			before I came to you in Egypt	1	 Alternate translation: “before I arrived,”
48:5	qt3g			they {are} mine, Ephraim and Manasseh	1	 Alternate translation: “Ephraim and Manasseh, they now belong to me,” or “Ephraim and Manasseh, will be my sons,”
48:5	khph		rc://*/ta/man/translate/figs-infostructure	just as Reuben and Simeon are mine	1	For some languages it may be clearer and more natural to put the names of these sons earlier in the verse and say, “Now then, your two sons, Ephraim and Manasseh, who were born to you here in the country of Egypt before I joined you here, I will treat as my sons, just as/like …” Do what is best in your language. Alternate translation: “just as Reuben and Simeon are my sons.” or “just as my sons Reuben and Simeon.”
48:6	vme7			But your children whom you father after them will be yours	1	 Alternate translation: “But any other children that you have later on will be yours.” or “If you father any other children, they will belong to you.”
48:6	rqc8			They will be called by the name of their brothers in their inheritance	1	Consider whether it is better in your language to begin a new sentence here or to continue the previous sentence. Alternate translation: “So they will share in some of what their brothers inherit from me.”
48:7	jw7i		rc://*/ta/man/translate/figs-explicit	And I	1	Jacob is probably explaining in verse 7 that since his favorite wife Rachel died with only two sons, that is why he is treating her son Joseph’s two sons as his sons (verses 5-6). You could make some of that information explicit in your translation or include it in a footnote. Alternate translation: “I want it this way because”
48:7	awjb		rc://*/ta/man/translate/figs-explicit	as I was coming	1	Jacob is in focus here, but he was traveling with his family, not alone. Decide whether or not it is necessary to make that explicit in your translation. Alternate translation: “as I and our family were coming home” or “as our family was coming home”
48:7	gfi4			from Paddan	1	Consider again how you translated “the land/region of Paddan Aram” in the book of Genesis. See Gen 25:20 (and note); 28:2, 5-7; 31:18; 33:18; 35:9, 26; 46:15; 48:7. Also, be consistent with how you spelled “Aram” in those verses and in Gen 10:22-23; 22:21; 24:10. Alternate translation: “from the land of Paddan Aram,”
48:7	hucm			Rachel	1	 Alternate translation: “my beloved wife Rachel”
48:7	ykrl			died beside me	1	The Hebrew text is ambiguous here because the preposition can have different meanings. It could mean: (1) **died beside me** or “died by my side”; or (2) “died, bringing sorrow/grief on/to me”
48:7	oocn			on the way, while {there was} still a distance of land to go to Ephrath	1	Be consistent here with how you spelled **Ephrath** in Gen 35:16, 19, and how you spelled **Bethlehem** in 35:19.
48:7	p9yz			which {is} Bethlehem	1	The Hebrew text is ambiguous here. This phrase might be: (1) Jacob’s words; or (2) the author’s words. If you follow the second interpretation, you could put this phrase within parentheses, outside of the quote marks.
48:8	yv08			and said	1	 Alternate translation: “and asked Joseph,”
48:8	wri5			Who {are} these	1	Joseph’s two sons were in their 20s at this time, so refer to them here with a term that fits with that fact. They were born before the famine started (Gen 41:50-52), and Jacob had now been in Egypt for 17 years (47:28). Alternate translation: “Whose sons are these?”
48:9	pmfc			And Joseph said to his father	1	 Alternate translation: “Joseph said to him,” or “Joseph replied”
48:9	ycj4			They {are} my sons whom God has given to me	1	 Alternate translation: “They are my sons whom God gave to me”
48:9	a8xs		rc://*/ta/man/translate/writing-pronouns	Then he said	1	Make sure it is clear in your translation who is speaking here. Alternate translation: “Then Israel said to him,”
48:9	tbew		rc://*/ta/man/translate/figs-youdual	Please bring them to me	1	Some languages have a dual pronoun that works well to refer to Joseph’s two sons here (and throughout chapter 48). Do what is best in your language.
48:9	tqwb			and I will bless them	1	 Alternate translation: “so that I can ask God to prosper them.”
48:10	w5i2		rc://*/ta/man/translate/writing-background	Now the eyes of Israel were heavy	1	Consider whether or not it is natural in your language to use a conjunction (**Now**) to begin this clause that gives background information about Israel. Also, the word **heavy** is used here as an idiom that means Israel’s eyesight was getting bad, but he could still see some (as indicated in verses 8 and 11). Many languages have a similar idiom. A translation of verse 10 should not imply that Israel was completely blind. Alternate translation: “Israel had very bad eyesight”
48:10	nhh8			from age	1	 Alternate translation: “because he was very old,”
48:10	igr4		rc://*/ta/man/translate/figs-infostructure	so that} he was not able to see	1	For some languages it is more natural to switch the order of the clauses in this sentence and say, “Now Israel was very old, so his eyesight was failing and he was not able to see very well.” Do what is best in your language. Alternate translation: “so that he could not see very well.”
48:10	m3l9		rc://*/ta/man/translate/writing-pronouns	So he brought them near to him	1	Make sure it is clear in your translation whom is being referred to at each point in this sentence. Alternate translation: “So Joseph brought his sons near to his father,” or “So he had his sons stand near to his father,”
