Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
8:31	qn0g		rc://*/ta/man/translate/figs-metaphor	from the palm of the enemy	1	**Palm** here is another way of saying “hand,” which represents strength and power. Alternate translation: “from hostile attacks”
8:31	pj64		rc://*/ta/man/translate/figs-abstractnouns	and ambush on the way	1	The abstract noun **ambush** refers to the way bandits will lie in wait along a roadside to rob travelers. If it would be helpful in your language, you could translate the idea behind this word with a noun phrase. Alternate translation: “and from bandits who lie in wait along the roadside”
8:32	bhdp		rc://*/ta/man/translate/grammar-connect-logic-result	So we came	1	The word **so** indicates that the sentence it introduces explains the results of what the previous sentence described. The group reached Jerusalem safely because God protected them. Alternate translation: “As a result, we came”
8:32	ls7w		rc://*/ta/man/translate/figs-exclusive	So we came & and we stayed	1	As Ezra tells his story, he uses **we** in the exclusive sense, that is, it excludes the reader.
8:32	ragy		rc://*/ta/man/translate/figs-explicit	So we came to Jerusalem, and we stayed there three days	1	Ezra does not say specifically why the group waited for three days before delivering the silver and gold and objects to the temple. But the implication is that this gave them a chance to rest after their journey and arrange for the delivery. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “We reached Jerusalem safely, and after we got there, we rested for three days”
8:33	p3qm		rc://*/ta/man/translate/figs-activepassive	the silver and the gold and the vessels were weighed out	1	If it would be helpful in your language, you could say this with an active form, and you could say who did the action. Alternate translation: “each of the priests and Levites weighed out the silver and gold and objects that they had transported”
8:33	qz5m		rc://*/ta/man/translate/figs-exclusive	our God	1	In this case, Ezra is using **our** in the inclusive sense, that is, it includes the reader, since he is reporting his trip to fellow believers in God. Alternate translation: “the God to whom we all belong”
8:33	b9l2		rc://*/ta/man/translate/figs-metaphor	into the hand of	1	As in [8:26](../08/26.md), while the priests and Levites likely did place the money and the objects in the hands of the temple leaders, **hand** here represents control and responsibility. Alternate translation: “into the custody of”
8:33	lte3		rc://*/ta/man/translate/translate-names	Meremoth, the son of Uriah	1	**Meremoth** is the name of a man, and **Uriah** is the name of his father.
8:33	jb4h		rc://*/ta/man/translate/translate-names	Eleazar, the son of Phinehas	1	**Eleazar** is the name of a man, and **Phinehas** is the name of his father.
8:33	vg4k		rc://*/ta/man/translate/translate-names	Jozabad, the son of Jeshua	1	**Jozabad** is the name of a man, and **Jeshua** is the name of his father.
8:33	jrat		rc://*/ta/man/translate/translate-names	and Noadiah, the son of Binnui	1	**Noadiah** is the name of a man, and **Binnui** is the name of his father.
8:34	sqb5		rc://*/ta/man/translate/figs-explicit	by number and weight of everything	1	This means that the objects and the bars or coins of silver and gold were both counted and weighed. The implication is that this was a double confirmation of the honesty of the priests and Levites who had transported these donations. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “everything was both counted and weighed as proof that the men who had carried it had not lost or stolen anything”
8:34	nh2n		rc://*/ta/man/translate/figs-activepassive	And all the weight was written	1	If it would be helpful in your language, you could say this with an active form, and you could say who did the action. Alternate translation: “The priests and Levites in the temple wrote down the weight of all of the silver and gold and of the objects”
8:35	gxu7		rc://*/ta/man/translate/figs-parallelism	The ones who had come from the captivity, the sons of the exile	1	These two phrases mean the same thing. If saying the same thing twice might be confusing for your readers, you can combine the phrases into one. Alternate translation: “The Jews who had returned from exile”
8:35	qo2t		rc://*/ta/man/translate/figs-idiom	The ones who had come from the captivity, the sons of the exile	1	As indicated in [2:1](../02/01.md) and [8:35](../08/35.md), the phrase **the sons of the exile** refers specifically to the group of Jewish people who returned to the land of Judah from Babylon after King Nebuchadnezzar had conquered Jerusalem and had taken many Jews as captives to Babylon. Alternate translation: “The Jews who had returned from exile” or “The Jews who had returned to their homeland”
8:35	fbh8		rc://*/ta/man/translate/figs-123person	The ones who had come from the captivity, the sons of the exile	1	Here the story shifts from Ezra's first-person account to a third-person account. If that is confusing in your language, you can continue the story in first person. Alternate translation: “We who had gone into exile in Babylonia but had now returned from captivity”
8:35	lgl7		rc://*/ta/man/translate/figs-explicit	offered burnt up offerings to the God of Israel: 12 bulls for all Israel, 96 rams, 77 lambs, 12 male goats of a sin offering. The whole was a burnt up offering to Yahweh	1	The book assumes that readers will recognize that there are two types of offerings here. The bulls, rams, and lambs are offerings of the first type. They were offered in order to express a desire to be in good standing with God by creating an aroma, the smell of roasting meat, that was considered to be pleasing to God. These were completely burned up. The goats are the second type of offering. As in [6:17](../06/17.md), the goats were a **sin offering**. These were offered as a request for forgiveness from God. As explained in Leviticus 4:22–26 and 6:24–30, only the fat of these goats was burned up. The meat of these goats was for the priests to eat. The phrase **The whole was a burnt up offering** is a summary that includes the two types of offerings, one that was completely burned up and the other that was partially burned up. Therefore the final sentence means, “All of this was properly subjected to fire on the altar as sacrifices to Yahweh.” The book assumes that readers know this. If it would be helpful in your language, you could say this explicitly. Alternate translation: “offered as burnt offerings to the God of Israel 12 bulls for all Israel, 96 rams, and 77 lambs, and as a sin offering 12 male goats. All of these sacrifices were offered to Yahweh through fire on the altar”
8:35	rdop		rc://*/ta/man/translate/translate-symaction	offered burnt up offerings to the God of Israel: 12 bulls for all Israel, 96 rams, 77 lambs, 12 male goats of a sin offering	1	The numbers of animals offered are symbolic, as the book explains in the case of the bulls. There were 12 bulls **for all Israel** because there were twelve tribes of Israel. There were 12 goats for the same reason. The same symbolism seems to lie behind the 96 rams, since that number is eight times 12, although the significance of the number eight is no longer apparent. The number 77 is an intensive form of the number seven, which symbolizes completeness. If it would be helpful to your readers, you could say this explicitly. Alternate translation: “offered 12 bulls, one for each of the tribes of Israel, 96 rams, eight for each of the tribes of Israel, and 77 lambs, expressing completeness, as burnt offerings to the God of Israel, and 12 male goats as a sin offering, one for each of the tribes of Israel”
8:36	r5gu		rc://*/ta/man/translate/figs-explicit	And they gave the laws of the king to the satraps of the king and the governors of Beyond-the-River	1	Here, **the laws of the king** seem to mean the decrees that Artaxerxes issued in the letter he gave to Ezra, and specifically the provisions that allowed Ezra to ask for support for the temple, exempted temple personnel from taxation, and allowed Ezra to appoint judges. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “Ezra and the Jewish leaders informed the royal officials and governors in Beyond-the-River province of the decrees that Artaxerxes had issued in his letter to Ezra”
8:36	szj3		rc://*/ta/man/translate/figs-123person	And they gave	1	Here the story uses a third-person account rather than Ezra's first-person account. If that is confusing in your language, you can continue the story in first person. Alternate translation: “We also gave”
8:36	tep8		rc://*/ta/man/translate/translate-unknown	to the satraps of the king and the governors of	1	The word **satraps** refers to rulers appointed by the king to rule over his provinces, such as the province of Beyond-the-River in which Judah was located. The **governors** were lower officials who worked in the province under the direction of the satrap. Use the words that communicate this best in your language. Alternate translation: “to those who rule over the king's provinces and to the authorities in the province of”
8:36	d38g		rc://*/ta/man/translate/figs-metaphor	And they lifted the people and the house of God	1	Here, **lifted** is a metaphor that means supported and sustained. Alternate translation: “The group that had returned with Ezra supported the people of Judah and Jerusalem and the temple of God.”
9:intro	k1yz				0	# Ezra 9 General Notes\n\n## Religious and Cultural Concepts in This Chapter\n\n### Intermarriage\n\nWhen Ezra found out that many Jews who had returned from exile had married Gentile wives, he prayed to God and confessed this sin of his people. He acknowledged that God had been good to them much more than they deserved by letting these few people return from captivity and then they sinned by marrying Gentile wives. The Jewish people had done this before and God had punished them for it. God forbade this type of marriage because it caused the people to worship other gods. (See: [[rc://*/tw/dict/bible/kt/sin]] and [[rc://*/tw/dict/bible/kt/falsegod]])\n\n### Exclusive forms\n\nEzra uses many first person plural pronouns as he prays to God. Since Ezra is speaking to God, these forms of “we,” “us,” and “our” would all be the exclusive forms. (See: [[rc://*/ta/man/translate/figs-exclusive]])
9:1	ella		rc://*/ta/man/translate/grammar-connect-time-sequential	Now as soon as these things were finished	1	This phrase indicates that the events the story will now relate came right after the events it has just described. In your translation, you can use the expression in your language that would best indicate this relationship.
9:1	nhkw		rc://*/ta/man/translate/writing-newevent	Now as soon as & were finished	1	The word **now** introduces a new event in the story. If your language has a word or expression for introducing a new event, use that here.
9:1	on7w		rc://*/ta/man/translate/figs-explicit	the leaders	1	These appear to be the same **leaders** as in [8:29](../08/29.md), that is, clan leaders. But this is not a reference to all of them, since the ones who come to Ezra say that some of their fellow leaders have married foreign women. Alternate translation: “some of the clan leaders”
9:1	krhd		rc://*/ta/man/translate/figs-quotemarks	came to me, saying	1	After this phrase Ezra begins to quote what these clan leaders told him. It may be helpful to your readers to indicate this with an opening quotation mark or with whatever other punctuation or convention your language uses to indicate the beginning of a quotation.
9:1	kb76		rc://*/ta/man/translate/figs-metaphor	have not separated themselves from the peoples of the lands	1	Separation here is a spatial metaphor for behavior. As in [6:21](../06/21.md), it means to refuse to do the same things as another group. Alternate translation: “have not refused to do the things that the other people groups living in the land do”
9:1	tgdv		rc://*/ta/man/translate/figs-idiom	from the peoples of the lands according to their abominations	1	While the similar phrase in [6:21](../06/21.md) spoke of “uncleanness,” that is, things that God does not accept, the phrase here speaks of **abominations**, that is, things that are very displeasing to God. Alternate translation: “from the things that are very displeasing to God that the other people groups living in the land do”
9:1	u0xi		rc://*/ta/man/translate/figs-idiom	from the peoples of the lands	1	See how you translated this expression in [3:3](../03/03.md). It refers to members of other people groups who were living in and around the province of Judah. Alternate translation: “from the other people groups living in the land”
9:1	wnt5		rc://*/ta/man/translate/translate-names	of the Canaanite, the Hittite, the Perizzite, the Jebusite, the Ammonite, the Moabite, the Egyptian, and the Amorite	1	These are the names of eight people groups.
9:2	r46x		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	Here, **For** indicates that the sentence it introduces explains the reasons for the statement that the leaders make in the previous sentence. Alternate translation: “You see,”
9:2	vrsp		rc://*/ta/man/translate/figs-idiom	they have lifted from their daughters for themselves and for their sons	1	The phrase **lifted from their daughters** is an idiom that means “married some of their women.” Alternate translation: “Israelite men have married women from these other groups, and they have also gotten wives for their sons from those groups.”
9:2	iac7		rc://*/ta/man/translate/figs-metaphor	so they have mixed the seed of holiness with the peoples of the lands	1	Here, **mixed** is a metaphor for blending one thing into another. Alternate translation: “so they are blending the Jewish people right in with the other people groups living in the land”
9:2	mncx		rc://*/ta/man/translate/figs-explicit	so they have mixed the seed of holiness with the peoples of the lands	1	The implication is that as a result of these marriages, not only was a distinct Jewish lineage being lost, the Jewish people were also beginning to follow the practices of these other groups rather than the commandments of God. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “so they are blending the Jewish people right in with the other people groups living in the land, and they are starting to follow their practices rather than the law of God”
9:2	fyoq		rc://*/ta/man/translate/figs-idiom	the seed of holiness	1	As in [8:28](../08/28.md), **holiness** means “that which is set apart for a special purpose.” Here, the word refers specifically to the fact that God had set apart the Israelites to be a model community of God’s followers. Alternate translation: “the Jewish people, who belong to God,”
9:2	wk5m		rc://*/ta/man/translate/figs-idiom	the seed of holiness	1	Here, **seed** means “descendants.” The reference here is specifically to the descendants of Jacob, who was also known as Israel, and specifically to his descendants who were living in Judah and Jerusalem, that is, the Jews who had returned from exile. Alternate translation: “the Jewish people, who belong to God,”
9:2	oxmn		rc://*/ta/man/translate/figs-idiom	with the peoples of the lands	1	As in [9:1](../09/01.md), this expression refers to members of other people groups who were living in and around the province of Judah. Alternate translation: “with the other people groups living in this land”
9:2	iie7		rc://*/ta/man/translate/figs-metaphor	And the hand of the leaders and the rulers has been first in this unfaithfulness	1	Here, **hand** represents control and action. Alternate translation: “And our clan leaders and provincial officials were actually the first ones to disobey in this way”
9:2	dwaf		rc://*/ta/man/translate/figs-metaphor	in this unfaithfulness	1	Here, **unfaithfulness** means disobedience to God. Alternate translation: “to disobey God in this way”
9:2	vdhr		rc://*/ta/man/translate/figs-doublet	the leaders and the rulers	1	These terms mean similar things, but it seems that **leaders** may refer to the heads of the clans and that **rulers** may refer to official leaders of government. If your language uses one word for both of those, you can combine them and use that word here. Alternate translation: “our chiefs”
9:2	yn4s		rc://*/ta/man/translate/figs-quotemarks	in this unfaithfulness	1	This is the end of Ezra’s quotation of what the clan leaders told him. If you decided in [9:1](../09/01.md) to mark their words as a direct quotation, you should indicate that here with a closing primary quotation mark or with whatever other punctuation or convention your language uses to indicate the end of a quotation.
9:3	ck87		rc://*/ta/man/translate/translate-symaction	I tore my garment and my robe. And I pulled out some from the hair of my head and my beard, and I sat down appalled	1	By performing these actions, Ezra was demonstrating symbolically how serious a wrong the Israelites had committed. If it would be helpful to your readers, you could say this explicitly. Alternate translation: “to show how wrong it was for the Israelites to have married foreign women, I tore my tunic and my cloak, I pulled out some hair from my head and my beard, and I sat down stunned”
9:3	qhy7			appalled	1	The sense of this word is that Ezra was so overwhelmed with shock and horror that he did not move or speak. In your translation, you can use the expression in your language that would best indicate this. Alternate translation: “stunned” or “devastated”
9:4	k68j		rc://*/ta/man/translate/figs-activepassive	And all who trembled at the words of the God of Israel on account of the unfaithfulness of the exiles were gathered to me	1	If it would be helpful in your language, you could say this with an active form. Alternate translation: “Everyone came and joined me who was just as distressed as I was about the way the Jews who had returned from exile had disobeyed the commandments of the God of Israel”
9:4	xsvq		rc://*/ta/man/translate/figs-metaphor	all who trembled	1	Often in the Old Testament, **trembled** is a metaphor meaning to regard someone or something with respect and reverential fear. That is likely included in the meaning here, but in this context, the expression also seems to indicate an actual physical response to the situation, just as Ezra did not move or speak. Alternate translation: “everyone who was distressed”
9:4	adr0		rc://*/ta/man/translate/figs-metaphor	at the words of the God of Israel	1	This phrase does not refer to something that God said on this occasion. Rather, it refers to the commandment that God had given to the Israelites earlier not to intermarry with foreign groups, which Ezra cites in his prayer in [9:10](../09/10.md) and [9:11](../09/11.md). Alternate translation: “at the commandments of the God of Israel”
9:4	sfvr		rc://*/ta/man/translate/figs-abstractnouns	on account of the unfaithfulness of the exiles	1	The abstract noun **exiles** refers in this context to the Jews who had returned to their homeland from Babylon. Here, **the exiles** seems to be equivalent to the longer phrase **the sons of the exile** in several other places in the book. If it would be helpful in your language, you could translate the idea behind this term with an equivalent phrase. Alternate translation: “because of the way the Jews who had returned to their homeland had disobeyed”
9:4	ys46		rc://*/ta/man/translate/figs-metaphor	on account of the unfaithfulness of the exiles	1	As in [9:2](../09/02.md), **unfaithfulness** means “disobedience.” Alternate translation: “because of the disobedience of the Jews who had returned to their homeland”
9:4	m8dw		rc://*/ta/man/translate/translate-unknown	And I was sitting appalled until the offering of the evening	1	The **offering of the evening** was a sacrifice that the priests would offer around the time that the sun was going down. Alternate translation: “I continued to sit without moving or speaking until the time of the evening sacrifice” or “I continued to sit without moving or speaking for the rest of that day”
9:5	v2nb		rc://*/ta/man/translate/figs-idiom	I arose from my humilation, and when I tore my garment and my robe	1	Even though Ezra had been sitting down and he now got up, in this context the word **arise** means more than that. As in [1:5](../01/05.md), [3:2](../03/02.md), and [5:2](../05/02.md), it means to take action to get an enterprise under way. Ezra had been sitting motionless to show how ashamed and upset he was. Now he began to take action to address the situation that the clan leaders had told him about. Alternate translation: “I stopped sitting motionless in my torn clothes and began to do something about the situation”
9:5	zygv		rc://*/ta/man/translate/translate-symaction	and when I tore my garment and my robe	1	As the note to [9:3](../09/03.md) explains, Ezra had torn his clothes to show how wrong it was for the Israelites to have married foreign women. By not changing out of his torn clothes, Ezra was continuing to show that symbolically. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “but I kept wearing my torn clothes to show how wrong it was for the Israelites to have married foreign women”
9:5	qye1		rc://*/ta/man/translate/translate-symaction	And I knelt down on my knees, and spread out my palms to Yahweh my God	1	These two physical gestures showed publicly that Ezra was going to pray. Alternate translation: “I knelt down and spread out my hands in a gesture of prayer to Yahweh my God.”
9:6	y5xu		rc://*/ta/man/translate/figs-quotemarks	And I said	1	After this phrase Ezra begins to quote what he said out loud in prayer on this occasion. The quotation continues through [9:15](../09/15.md). It may be helpful to your readers to indicate this with an opening quotation mark or with whatever other punctuation or convention your language uses to indicate the beginning of a quotation.
9:6	n5z1		rc://*/ta/man/translate/figs-possession	My God, & my God	1	Here, **My God** means that Ezra belongs to God, not that God belongs to Ezra. If that is not clear in your language, then use a different phrase. Alternate translation: “O God, to whom I belong” or “God, whom I worship”
9:6	yz8d		rc://*/ta/man/translate/figs-doublet	I am ashamed and humiliated	1	**Ashamed** and **humiliated** mean very similar things. Ezra uses them together to emphasize how disgraced he feels by what the Israelites have done. If it would be helpful in your language, you could combine these terms into a single expression. Alternate translation: “I am deeply disgraced”
9:6	xiue		rc://*/ta/man/translate/figs-metaphor	to raise my face to you	1	This means “to look at you directly” or “to look at you face to face,” and since Ezra could not do that literally with God, it is a figurative way of saying “*to address you.” Alternate translation: “even to speak to you.”
9:6	aca6		rc://*/ta/man/translate/figs-parallelism	For our iniquities have multiplied to above the head, and our guilt has grown up as far as to the heavens	1	These two phrases mean similar things. Ezra uses the repetition to emphasize how guilty the people of Israel are. If repeating the same thing twice would be confusing for your readers, you could combine the phrases into one and show the emphasis in another way. Alternate translation: “We have committed such great sins that our guilt because of them is completely overwhelming us” However, there is a slight difference in meaning, and you could also choose to bring that out in your translation. The first phrase speaks of the effects of these sins on the Israelites, while the second phrase speaks of their effects on their standing with God. Alternate translation: “We have committed such great sins that they are overwhelming us, and we know that they are making us guilty before you”
9:6	axnk		rc://*/ta/man/translate/grammar-connect-logic-result	For our iniquities have multiplied to above the head, and our guilt has grown up as far as to the heavens	1	If it would be helpful in your language, you could put this sentence first in the prayer (after **My God**), since it gives the reason for the result of Ezra feeling ashamed. You could show the connection by using a word like “so” after this phrase. Alternate translation: “we have committed such great sins that we are completely guilty, and we know that we are very guilty before you. And so”
9:6	krv9		rc://*/ta/man/translate/figs-metaphor	our iniquities have multiplied to above the head	1	Here, **multiplied** means to become much greater in number. Ezra uses that expression to describe how serious the sins of the Israelites are. Alternate translation: “we have committed so many sins that it is like they have piled up higher than our heads”
9:6	eimq		rc://*/ta/man/translate/figs-abstractnouns	our iniquities have multiplied	1	If it would be helpful in your language, you could express the idea behind the abstract noun **iniquities** with a phrase such as “sins that we have committed.” Alternate translation: “the great sins that we have committed”
9:6	bzgy		rc://*/ta/man/translate/figs-metaphor	to above the head	1	Ezra uses a spatial metaphor to describe the degree to which the sins have become greater in number. Alternate translation: “to the point that they are obvious to everyone”
9:6	c8or		rc://*/ta/man/translate/figs-abstractnouns	and our guilt has grown up	1	If it would be helpful in your language, you could express the idea behind the abstract noun **guilt** with a phrase such as “make guilty.” Alternate translation: “and our sins are making us guilty”
9:6	athx		rc://*/ta/man/translate/figs-metonymy	and our guilt has grown up as far as to the heavens	1	Here, Ezra speaks of God by reference to something associated with him, **the heavens**, which was considered to be the place where God lived. The expression **and our guilt has grown up as far as to the heavens** means that the sins have become so numerous that the pile of them has reached to God in heaven. In other words, their sin is against God himself. Alternate translation: “and our many sins have made us very guilty before you”
9:7	sv5f		rc://*/ta/man/translate/figs-idiom	From the days of our fathers	1	The term **days** is used here to refer a particular period of time. Alternate translation: “From the time when our ancestors lived”
9:7	aqdp		rc://*/ta/man/translate/figs-metaphor	our fathers	1	**Fathers** here, means “ancestors.” Alternate translation: “our ancestors”
9:7	jw4h		rc://*/ta/man/translate/figs-idiom	until this day	1	In this context, **day** does not refer to one specific day, but rather, to a more general time. Alternate translation: “until this time”
9:7	ur0z		rc://*/ta/man/translate/figs-metonymy	we are in great guilt	1	Here, Ezra speaks of the disobedience of the Israelites by reference to something associated with it, the guilt that it has caused. Alternate translation: “we have consistently disobeyed you”
9:7	rgen		rc://*/ta/man/translate/figs-metonymy	we	1	By **we** here, Ezra is referring to all of the Jewish people. See the UST.
9:7	wet1		rc://*/ta/man/translate/figs-abstractnouns	are in great guilt	1	If it would be helpful in your language, you could express the idea behind the abstract noun **guilt** with a verb such as “disobey.” Alternate translation: “consistently disobeyed you”
9:7	h1bs		rc://*/ta/man/translate/figs-activepassive	we ourselves, our kings, and our priests have been given into the hand of the kings of the lands	1	If it would be helpful in your language, you could say this with an active form, and you could say who did the action. Alternate translation: “you put us, our kings, and our priests into the hands of foreign rulers”
9:7	dr9f		rc://*/ta/man/translate/figs-metaphor	we ourselves, our kings, and our priests have been given into the hand of the kings of the lands	1	Here, **hand** represents power and control. Alternate translation: “you allowed foreign rulers to conquer us, our kings, and our priests”
9:7	v9sd		rc://*/ta/man/translate/figs-idiom	the kings of the lands	1	The **kings of the lands** would be the rulers of the “people of the lands” whom Ezra mentions in [9:1](../09/01.md) and [9:2](../09/02.md), and of similar foreign people groups. Alternate translation: “foreign rulers”
9:7	f2hv		rc://*/ta/man/translate/figs-idiom	by sword, by captivity, and by plunder, and by shame of face	1	Other than **by sword**, these are not the means by which the foreign rulers conquered the Israelites. Rather, they are primarily things that happened to the Israelites after they were conquered. It may be helpful to make this a separate sentence. Alternate translation: “They killed some of us, they took others of us away from our homeland, they stole the things that belonged to us, and all of this has made us greatly ashamed”
9:7	kz7f		rc://*/ta/man/translate/figs-metonymy	by sword	1	The sword represents killing, by reference to one kind of weapon that can kill a person. Alternate translation: “who killed some of us”
9:7	lc37		rc://*/ta/man/translate/figs-abstractnouns	by captivity	1	If it would be helpful in your language, you could express the idea behind the abstract noun **captivity** with a verb such as “take away.” Alternate translation: “who took others away from our homeland”
9:7	uiq9		rc://*/ta/man/translate/figs-abstractnouns	and by plunder	1	If it would be helpful in your language, you could express the idea behind the abstract noun **plunder** with a verb such as “steal.” Alternate translation: “who stole the things that belonged to us”
9:7	x0gf		rc://*/ta/man/translate/figs-abstractnouns	and by shame of face	1	If it would be helpful in your language, you could express the idea behind the abstract noun **shame** with a word such as “ashamed.” Alternate translation: “and all of this has made us greatly ashamed”
9:7	uvig		rc://*/ta/man/translate/figs-synecdoche	and by shame of face	1	Here, Ezra uses the **face** to describe the whole person figuratively, by reference to one part of a person, their face, which would show their shame by its expression. Alternate translation: “and made us greatly ashamed”
9:7	nj7e		rc://*/ta/man/translate/figs-idiom	as this day	1	In this context, **day** does not refer to one specific day, but rather to a more general time that includes the day that Ezra is praying to God. Alternate translation: “and that is still our situation now”
9:8	vlor		rc://*/ta/man/translate/grammar-connect-logic-contrast	But now	1	The phrase **But now** indicates that the sentence that it introduces draws a contrast between what the Israelites had been experiencing in the past and what God was now doing. Use a natural way in your language to indicate this contrast.
9:8	q4h6		rc://*/ta/man/translate/figs-idiom	according to a little moment	1	Alternate translation: “for just a short time”
9:8	jqq9		rc://*/ta/man/translate/figs-abstractnouns	favor has come from with Yahweh our God	1	The abstract noun **favor** refers to one person helping another person even if that person does not deserve it. If it would be helpful in your language, you could translate the idea behind this word with a phrase such as “be merciful.” Alternate translation: “Yahweh our God has been merciful to us” or “Yahweh our God has been gracious to us”
9:8	ym5g		rc://*/ta/man/translate/figs-personification	favor has come from with Yahweh our God	1	Ezra speaks here of **favor** or mercy as if it could travel from Yahweh to the Jews. Alternate translation: “Yahweh our God has been merciful to us”
9:8	rdwg		rc://*/ta/man/translate/figs-123person	favor has come from with Yahweh our God	1	Ezra is speaking to Yahweh in prayer, and accordingly, he addresses him in the second person in [9:6](../09/06.md) and in [9:10–15](../09/10.md). But here he speaks of God in the third person to show humility and respect, as people of this time did when speaking to superiors. If it would be helpful in your language, you could translate his words in the second person. Alternate translation: “you, Yahweh our God, have been merciful to us”
9:8	vhtl		rc://*/ta/man/translate/figs-metaphor	and to give to us a peg	1	Ezra speaks of the Jews’ current situation of safety and security in their homeland as if it were a **peg** or “stake,” such as one would pound securely into the ground in order to fasten the cords of a tent to it, or such as one would fasten to a wall in order to hang utensils on it safely and securely. If it would be helpful in your language, you could express this with a different metaphor that conveys this sense of stability and security, or express this plainly. Alternate translation: “and to bring us into a safe situation”
9:8	b420		rc://*/ta/man/translate/figs-idiom	in his holy place	1	Here the word **holy** means “set apart for a special purpose.” The temple was God’s **holy place** because it was set apart for his worship. Alternate translation: “in his temple”
9:8	jjw0		rc://*/ta/man/translate/figs-123person	in his holy place	1	Here again Ezra speaks of God in the third person. If it would be helpful in your language, you could translate his words in the second person. Alternate translation: “in your temple.”
9:8	q90t			in his holy place	1	Ezra speaks of the **peg** as if it were in God’s temple, likely because God was considered to be present there. Alternate translation: “in your presence”
9:8	lst9		rc://*/ta/man/translate/figs-metonymy	in his holy place	1	Ezra may be speaking of the presence of God by association to mean the protection of God. Alternate translation: “under your protection”
9:8	h7p2		rc://*/ta/man/translate/grammar-connect-logic-result	to leave for us survivors	1	This phrase starts with **to**, which indicates here that the phrase that follows is a result of the phrase that came before. In fact, there are four results in this verse of receiving favor from God. Each result begins with the word **to**. Use a natural way in your language to indicate that these are results of receiving favor from God.
9:8	e1ad		rc://*/ta/man/translate/figs-123person	for our God to brighten	1	Here again Ezra speaks of God in the third person. If it would be helpful in your language, you could translate his words in the second person. Alternate translation: “for you, our God, to bring light to”
9:8	gg6p		rc://*/ta/man/translate/figs-parallelism	for our God to brighten our eyes and to give us a little reviving in our slavery	1	These two phrases mean similar things. Ezra uses the repetition to emphasize how merciful God has been to the community of returned exiles. If it would be helpful in your language, you could combine these phrases. Alternate translation: “and for our God to enable our community to thrive a little even under foreign domination” However, there is a slight difference in meaning, and you could also choose to bring that out in your translation. The second phrase says more specifically how God has accomplished what the first phrase describes. Alternate translation: “for our God to give us new vitality by giving us greater freedom even though we are under foreign domination”
9:8	fzoq		rc://*/ta/man/translate/figs-metaphor	for our God to brighten our eyes	1	To **brighten** the **eyes** of a person means to give them new life and vitality in the sense of restoring someone's happiness or well-being. Alternate translation: “for our God to give us new vitality”
9:8	f4s0		rc://*/ta/man/translate/figs-explicit	and to give us a little reviving in our slavery	1	Since Ezra says that God has made the community more alive **in our slavery**, he seems to be referring implicitly to the greater measure of freedom that King Artaxerxes has allowed them. If it would be helpful to your readers, you could say this explicitly. Alternate translation: “by giving us greater freedom even though we are under foreign domination”
9:9	w0m3		rc://*/ta/man/translate/figs-hyperbole	For we are slaves	1	Ezra describes the Jewish people as **slaves**, which is an exaggeration that he uses to express humility before God. It is true that their ancestors were taken as captives to Babylon where they were forced to serve the king, and that even now they must do as the king commands, but those who have returned to Judah are allowed to manage their own daily affairs. Alternate translation: “The Babylonians made our people to be slaves”
9:9	n7de		rc://*/ta/man/translate/figs-123person	our God has not forsaken us	1	Ezra continues to speak of God in the third person. If it would be helpful in your language, you could translate his words in the second person. Alternate translation: “you, our God, have not forsaken us”
9:9	gk7w		rc://*/ta/man/translate/grammar-connect-logic-contrast	But he has extended	1	This word **But** indicates that the sentence it introduces draws a contrast between what the Israelites might have expected God to do, since they were being punished for their disobedience, and what God actually did. You could begin the sentence with a phrase such as “on the contrary” or other method in your language to indicate this contrast.
9:9	h0hr		rc://*/ta/man/translate/figs-metaphor	But he has extended to us covenant faithfulness	1	As in [7:28](../07/28.md), Ezra uses a spatial metaphor to depict help stretching out to him from Yahweh. Alternate translation: “On the contrary, he has helped us, as he promised”
9:9	xh8d		rc://*/ta/man/translate/figs-abstractnouns	But he has extended to us covenant faithfulness before the face of the kings of Persia	1	Here, the abstract noun **faithfulness** refers to a person wanting to do everything that they can to help another person. As in [3:11](../03/11.md) and [7:28](../07/28.md), **covenant faithfulness** refers specifically to Yahweh doing that for the people of Israel because of his covenant with them, which contained the promises that he had made to them. If it would be helpful in your language, you could translate the idea behind this phrase with verbs such as “help” and “promise.” Alternate translation: “But he has helped us, as he promised, by leading the king of Persia to regard us favorably”
9:9	eb2m		rc://*/ta/man/translate/figs-metonymy	before the face of the kings of Persia	1	Here, **face** refers to the way that a person regards things, by association with the way that they use the eyes in their face to see things and the way that their facial expression shows what they think of those things. Alternate translation: “by leading the kings of Persia to regard us favorably”
9:9	jkj1		rc://*/ta/man/translate/figs-explicit	the kings of Persia	1	Ezra probably uses the plural **kings** to acknowledge implicitly that not just Artaxerxes, but also Cyrus and Darius before him, treated the Jews favorably by allowing them to rebuild the temple and by supporting the worship there. If it would be helpful to your readers, you could name these kings explicitly. Alternate translation: “King Cyrus, King Darius, and King Artaxerxes of Persia”
