Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
6:13	abem		rc://*/ta/man/translate/grammar-connect-logic-result	Because of this	1	The connecting phrase **Because of this** introduces the result of a reason-result relationship. The reason is that we are in a battle against evil spiritual forces. The result is that we should put on the whole armor of God. Use a phrase in your language that connects a reason to a result.
6:13	cy9h		rc://*/ta/man/translate/figs-metaphor	so that you may be able to withstand in the evil day	1	The word **withstand** means to successfully resist something. Alternate translation: “so that you may be able to resist when evil attacks you”
6:13	ab9h		rc://*/ta/man/translate/figs-explicit	so that you may be able to withstand	1	It may be helpful to state explicitly what believers are to **withstand**. Alternate translation: “so that you may be able to withstand the attacks of the devil”
6:13	aben		rc://*/ta/man/translate/grammar-connect-logic-goal	so that	1	The connecting phrase **so that** introduces a goal relationship. The goal or purpose of putting on the whole armor of God is to be able to withstand the attacks of the spiritual forces of darkness.
6:14	r5m7		rc://*/ta/man/translate/figs-metaphor	Stand, therefore	1	Here the word **Stand** represents taking a position on what is right and true and successfully resisting forces that try to make the believer compromise that position. See how you translated “stand firm” in [Ephesians 6:13](../06/13.md). “So resist evil”
6:14	abex		rc://*/ta/man/translate/grammar-connect-logic-result	therefore	1	The connecting word **therefore** introduces the result of a reason-result relationship. The reason is that we believers have put on our spiritual armor. The result is that we will stand and resist the evil spiritual forces. Use a phrase in your language that connects a reason to a result.
6:14	lbd4		rc://*/ta/man/translate/figs-metaphor	having girded up your loins with truth	1	In this metaphor, **truth** is compared to a soldier’s belt. Truth holds everything together for a believer just as a belt holds the clothing of a soldier together. See the UST.
6:14	abq4		rc://*/ta/man/translate/figs-abstractnouns	truth	1	If your language does not use an abstract noun for the idea behind the word **truth**, you could express the same idea with a verbal form. Alternate translation: “what is true”
6:14	abca		rc://*/ta/man/translate/figs-metaphor	having put on the breastplate of righteousness	1	In this metaphor, **righteousness** is compared to a soldier’s **breastplate**. Just as soldiers put on a breastplate to protect themselves from enemy attacks, believers should behave in a righteous way to protect themselves from spiritual attacks. See the UST.
6:14	cdca		rc://*/ta/man/translate/figs-abstractnouns	of righteousness	1	If your language does not use an abstract noun for the idea behind the word **righteousness**, you could express the same idea with a verbal form. Alternate translation: “the right way to live”
6:15	f6w1		rc://*/ta/man/translate/figs-metaphor	having shod your feet with readiness of the gospel of peace	1	In this metaphor, **the gospel of peace** is compared to a soldier’s sandals. Just as a soldier wears sturdy footwear to give him solid footing and enable him to march long distances, the believer must have solid knowledge of the gospel of peace and be ready to go where the Lord sends him to proclaim it. See the UST.
6:15	abw1		rc://*/ta/man/translate/figs-abstractnouns	of peace	1	If your language does not use an abstract noun for the idea behind the word **peace**, you could express the same idea with a verbal form. Alternate translation: “that makes everything good between people and God”
6:16	n65c		rc://*/ta/man/translate/figs-metaphor	In everything take up the shield of the faith	1	In this metaphor, faith is compared to a soldier’s **shield**. Just as a soldier uses a shield to protect himself from enemy attacks, the believer must use the **faith** that God gives for protection when the devil attacks. See the UST.
6:16	ab5d		rc://*/ta/man/translate/figs-abstractnouns	of the faith	1	If your language does not use an abstract noun for the idea behind the word **faith**, you could express the same idea with a verbal form. Alternate translation: “that represents how much you trust in the Lord” See the UST.
6:16	djl5		rc://*/ta/man/translate/figs-metaphor	the flaming arrows of the evil one	1	The attacks of the devil against a believer are like **flaming arrows** shot at a soldier by an enemy.
6:17	g2kw		rc://*/ta/man/translate/figs-metaphor	take the helmet of salvation	1	The **salvation** that God gives protects the believer’s mind just as a **helmet** protects the head of a soldier.
6:17	abkw		rc://*/ta/man/translate/figs-abstractnouns	of salvation	1	If your language does not use an abstract noun for the idea behind the word **salvation**, you could express the same idea with a verbal form. Alternate translation: “that represents the fact that God has saved you” See the UST.
6:17	c191		rc://*/ta/man/translate/figs-metaphor	the sword of the Spirit, which is the word of God	1	In this metaphor, God’s message is compared to a soldier’s **sword**. Just as soldiers use a sword to fight and defeat their enemy, so a believer can use God’s message in the Bible to fight against the devil.
6:18	mu4w			With every prayer and request, pray at all times in the Spirit	1	Alternate translation: “Pray at all times in the Spirit as you pray and make specific requests”
6:18	g1i7		rc://*/ta/man/translate/grammar-connect-logic-goal	to this {end	1	The connecting phrase **to this {end}** marks a goal or purpose relationship. The goal is what was just mentioned: to pray at all times in the Spirit. In order to do that, believers must be watchful and persevere in making requests for all the saints. Alternate translation: “for this reason” or “in order to do that”
6:18	i5hm		rc://*/ta/man/translate/figs-abstractnouns	be watchful with all perseverance and requests for all the saints	1	If your language does not use an abstract noun for the idea behind the word **perseverance**, you could express the same idea with a verbal form. Alternate translation: “persevere in being alert, and pray for all God’s holy people” or “pray with constant alertness for all the believers” See the UST.
6:19	rm1h				0	# Connecting Statement:\n\nIn closing this letter, Paul asks his readers to pray for his boldness in telling the gospel while he is in prison and he says that he is sending Tychicus to comfort them.
6:19	j135		rc://*/ta/man/translate/figs-activepassive	so that a message might be given to me	1	If your language does not use this passive form, you can state this in active form. Alternate translation: “that God might give me the word” or “God might give me the message”
6:19	abeo		rc://*/ta/man/translate/grammar-connect-logic-goal	so that	1	The connecting phrase **so that** introduces a goal relationship. The goal or purpose of the believers praying for Paul is to enable him to preach the gospel boldly.
6:19	gu1n		rc://*/ta/man/translate/figs-metonymy	the opening of my mouth	1	This is a metonym for speaking. Alternate translation: “I speak”
6:20	wx9k		rc://*/ta/man/translate/figs-metonymy	for which I am an ambassador in chains	1	The phrase **in chains** is a metonym for being in prison. Alternate translation: “because of which I am now in prison”
6:20	pmm2		rc://*/ta/man/translate/figs-explicit	so that in it I may speak boldly, as it is necessary for me to speak	1	The word “pray” is understood from verse 18. Alternate translation: “pray that whenever I teach the gospel, I will speak it as boldly as I should” or “pray that I may speak the gospel as boldly as I should”
6:20	abep		rc://*/ta/man/translate/grammar-connect-logic-goal	so that	1	The connecting phrase **so that** introduces a goal relationship. The goal or purpose of the believers praying for Paul is to enable him to preach the gospel boldly even though he is in chains.
6:20	cdep		rc://*/ta/man/translate/figs-pronouns	in it	1	Here, **it** refers back to the “message” in verse 19 that Paul wants to speak. If it would be helpful in your language, you could repeat the word “message” here. Alternate translation: “in my message”
6:21	aber		rc://*/ta/man/translate/grammar-connect-logic-goal	so that	1	The connecting phrase **so that** introduces a goal relationship. The goal or purpose of Paul sending Tychicus to Ephesus was to tell the Ephesian believers what was happening to Paul.
6:21	abc2		rc://*/ta/man/translate/figs-metaphor	brother	1	Paul speaks of Tychicus as if he were a **brother** to all the other believers who were in God’s spiritual family. Alternate translation: “fellow believer”
6:22	nv5m		rc://*/ta/man/translate/figs-metonymy	your hearts may be encouraged	1	Here, **hearts** is a metonym for people’s inner beings. Alternate translation: “he may encourage you”
6:22	abes		rc://*/ta/man/translate/grammar-connect-logic-goal	so that	1	The connecting phrase **so that** introduces a goal relationship. The goal or purpose of Paul sending Tychicus to the Ephesians is to encourage their hearts and to let them know what was happening to Paul and his companions.
6:23	j395				0	# Connecting Statement:\n\nPaul closes his letter to the Ephesian believers with a blessing of peace and grace on all believers who love Christ.
6:23	ab33		rc://*/ta/man/translate/figs-abstractnouns	Peace to the brothers	1	If your language does not use an abstract noun for the idea behind the word **Peace**, you could express the same idea with a verbal form. Alternate translation: “May the brothers have a peaceful spirit”
6:23	abc3		rc://*/ta/man/translate/figs-metaphor	to the brothers	1	Paul speaks of the other believers as if they were **brothers** to all of the other believers who were in God’s spiritual family. Alternate translation: “to the fellow believers”
6:23	ab44		rc://*/ta/man/translate/figs-abstractnouns	love	1	If your language does not use an abstract noun for the idea behind the word **love**, you could express the same idea with a verbal form. Alternate translation: “may you love one another”
6:23	ab55		rc://*/ta/man/translate/figs-abstractnouns	with faith	1	If your language does not use an abstract noun for the idea behind the word **faith**, you could express the same idea with a verbal form. Alternate translation: “as you trust in the Lord” See the UST.
6:24	cd55		rc://*/ta/man/translate/figs-abstractnouns	Grace {be} with	1	If your language does not use an abstract noun for the idea behind the word **Grace**, you could express the same idea with a verbal form. Alternate translation: “May God act graciously to”
6:24	ef55		rc://*/ta/man/translate/figs-abstractnouns	with incorruptibility	1	If your language does not use an abstract noun for the idea behind the word **incorruptibility**, you could express the same idea with a verbal form. Alternate translation: “in a way that no one is able to corrupt” or “so much that no one can make them stop loving him” See the UST.
