Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:16	dwtm		rc://*/ta/man/translate/figs-genericnoun	both to the Jew first and to the Greek	1	Paul is speaking of Jewish people and Greek people in general, not of one particular Jew or Greek. If it would be helpful in your language, you could use a more natural phrase. Alternate translation: “both to the Jewish people first and to the Greek people”
1:16	u8on		rc://*/ta/man/translate/figs-explicit	both to the Jew first	1	The phrase **the Jew first** means that the Jewish people were the first people to hear the gospel. Paul does not mean that **the Jew** is better or has a high status than **the Greek**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “both to the Jews, who first heard the gospel,”
1:16	al16		rc://*/ta/man/translate/figs-explicit	to the Greek	1	Here, **the Greek** refers to non-Jewish people in general. It does not refer only to people from the country of Greece. If it would be helpful in your language, you could state this explicitly. Alternate translation: “to the non-Jew”
1:17	of98		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** indicates that what follows is the reason why the gospel is the power of God that leads to salvation, as stated in the previous verse. Use a natural way in your language for indicating a reason. Alternate translation: “The gospel can save everyone who believes because”
1:17	wfsc		rc://*/ta/man/translate/figs-activepassive	the righteousness of God is revealed in it	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “it reveals the righteousness of God”
1:17	h38h		rc://*/ta/man/translate/figs-metaphor	the righteousness of God is revealed in it	1	Paul speaks about **the righteousness of God** as if it were an object that could be **revealed**. He means that people learn about the righteousness of God when someone proclaims the gospel to them. If it would be helpful in your language, you could express the meaning plainly or use a simile. Alternative translation: “when people preach the gospel, those who hear it learn about the righteousness of God”
1:17	qr31		rc://*/ta/man/translate/figs-possession	the righteousness of God	1	Here Paul is using the possessive form **of God** that could refer to: (1) righteousness that comes from God. Alternate translation: “the righteousness from God” (2) righteousness that characterizes God. Alternate translation: “God’s righteousness”
1:17	gsl5		rc://*/ta/man/translate/figs-abstractnouns	the righteousness of God	1	If your language does not use an abstract noun for the idea of **righteousness**, you could express the same idea in another way. Alternate translation: “the way in which God causes people to become righteous”
1:17	ii3m		rc://*/ta/man/translate/writing-pronouns	in it	1	The pronoun **it** here refers to “the gospel” that was mentioned in the previous verse. If it would be helpful in your language, you could state this explicitly. Alternate translation: “in the gospel”
1:17	jl9i		rc://*/ta/man/translate/figs-idiom	from faith to faith	1	Here, **from faith to faith** describes how **the righteousness of God is revealed**. It is an idiom that could mean: (1) completely by faith alone. Alternate translation: “by faith from beginning to end” or “through faith from first to last” (2) by the faith that all believers share, in the way that the phrase “from sea to sea” means “from one sea to another sea.” Alternate translation: “from one person’s faith to another person’s faith” (3) by faith that leads to increasing faith. Alternate translation: “through faith for faith” or “from one degree of faith to another”
1:17	igg9		rc://*/ta/man/translate/writing-quotations	just as it is written	1	Here Paul uses **just as it is written** to introduce a quotation from an Old Testament book ([Habakkuk 2:4](../hab/02/04.md)). If it would be helpful in your language, you could use a comparable phrase that indicates that Paul is quoting from an important text. Alternate translation: “just as it is written in the Scriptures”
1:17	bgvh		rc://*/ta/man/translate/figs-activepassive	just as it is written	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. If you must state who did the action, the quotation was written by the prophet Habakkuk. Alternate translation: “just as the prophet Habakkuk wrote”
1:17	oih2		rc://*/ta/man/translate/figs-quotemarks	But the righteous one will live by faith	1	In this sentence Paul quotes [Habakkuk 2:4](../hab/02/04.md). It may be helpful to your readers to indicate this by setting off all of this material with quotation marks or with whatever punctuation or convention your language uses to indicate a quotation.
1:17	a9y7		rc://*/ta/man/translate/figs-explicit	will live by faith	1	Here, **live** could refer to: (1) eternal life. Alternative translation: “will live eternally by faith” (2) the quality of one’s physical life. Alternative translation: “will truly live by faith”
1:17	e7eu		rc://*/ta/man/translate/figs-abstractnouns	faith	2	See how you translated **faith** in [1:5](../01/05.md)
1:18	c69s		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** indicates that what follows is the reason why “the righteous one must live by faith,” as mentioned in the previous verse. Use a natural way in your language for indicating a reason. Alternate translation: “The righteous one must live this way because”
1:18	r15v		rc://*/ta/man/translate/figs-activepassive	the wrath of God is revealed	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God is revealing his wrath”
1:18	wzy3		rc://*/ta/man/translate/figs-metonymy	the wrath of God	1	Here Paul uses **wrath** to refer to the outcome of God’s **wrath**, which is judging and punishing people because they are unrighteous. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: “God’s wrathful punishment”
