Reference	ID	Tags	SupportReference	Quote	GLQuote	Occurrence	Note
27:20	mnj5		rc://*/ta/man/translate/figs-activepassive	λοιπὸν περιῃρεῖτο ἐλπὶς πᾶσα, τοῦ σῴζεσθαι ἡμᾶς	all hope for us to be saved was finally being taken away	1	If your language does not use these passive forms, you could express the same ideas in active form or in another way that is natural in your language. Alternate translation: “we finally lost all hope that we could save ourselves”
27:20	l618		rc://*/ta/man/translate/figs-abstractnouns	λοιπὸν περιῃρεῖτο ἐλπὶς πᾶσα, τοῦ σῴζεσθαι ἡμᾶς	all hope for us to be saved was finally being taken away	1	If your language does not use an abstract noun for the idea of **hope**, you could express the same idea in another way. Alternate translation: “we finally stopped hoping that we could save ourselves”
27:20	l619		rc://*/ta/man/translate/figs-hyperbole	λοιπὸν περιῃρεῖτο ἐλπὶς πᾶσα, τοῦ σῴζεσθαι ἡμᾶς	all hope for us to be saved was finally being taken away	1	Luke says **all** here as a generalization for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “it finally became very difficult to hope that we could save ourselves”
27:21	d1le		rc://*/ta/man/translate/figs-abstractnouns	πολλῆς & ἀσιτίας ὑπαρχούσης	as there had been much abstinence	1	If your language does not use an abstract noun for the idea of **abstinence**, you could express the same idea in another way. Alternate translation: “as we had gone a long time without eating food”
27:21	zns2		rc://*/ta/man/translate/translate-symaction	σταθεὶς & ἐν μέσῳ αὐτῶν	having stood up in the midst of them	1	Paul **stood up** to indicate that he had something important to say. Alternate translation: “having stood up in the midst of them to show that he had something important to say”
27:21	bc1x		rc://*/ta/man/translate/figs-doublet	τὴν ὕβριν ταύτην, καὶ τὴν ζημίαν	this damage and loss	1	The terms **injury** and **loss** mean similar things. Paul is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “such a great loss”
27:22	djh4		rc://*/ta/man/translate/figs-ellipsis	ἀποβολὴ & ψυχῆς οὐδεμία ἔσται ἐξ ὑμῶν, πλὴν τοῦ πλοίου	there will be no loss of life among you, only of the ship	1	Paul is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: “there will be no loss of life among you, there will only be loss of the ship”
27:23	a620		rc://*/ta/man/translate/figs-parallelism	τοῦ Θεοῦ, οὗ εἰμι, ᾧ καὶ λατρεύω	of the God whose I am and whom I serve	1	The phrases **whose I am** and **whom I serve** mean similar things. Paul is using repetition for emphasis. If it would be helpful to your readers, you could combine these phrases in your translation. Alternate translation: “of the God I worship”
27:24	a621		rc://*/ta/man/translate/figs-quotesinquotes	λέγων, μὴ φοβοῦ, Παῦλε; Καίσαρί σε δεῖ παραστῆναι, καὶ ἰδοὺ, κεχάρισταί σοι ὁ Θεὸς πάντας τοὺς πλέοντας μετὰ σοῦ	saying, ‘Do not be afraid, Paul. It is necessary for you to stand before Caesar, and behold, God has graciously granted to you all the ones sailing with you	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. It may be helpful to begin a new sentence here. Alternate translation: “The angel told me that I should not be afraid, because it was necessary for me to stand before Caesar, and behold, God had graciously granted to me all the ones sailing with me”
27:24	a622		rc://*/ta/man/translate/figs-metaphor	ἰδοὺ	behold	1	The angel is using the term **behold** to focus Paul’s attention on what he is about to say. Your language may have a comparable expression that you can use in your translation.
27:24	z1j8		rc://*/ta/man/translate/figs-synecdoche	Καίσαρί σε δεῖ παραστῆναι	It is necessary for you to stand before Caesar	1	The angel is using one aspect of the trial process, the fact that an accused person would **stand before** a judge, to represent the entire process. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “You must appear in Caesar’s court so that he can judge you”
27:25	r9t8		rc://*/ta/man/translate/figs-activepassive	καθ’ ὃν τρόπον λελάληταί μοι	according to the way it was told to me	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “according to the way the angel told me”
27:26	vmp6		rc://*/ta/man/translate/figs-idiom	εἰς νῆσον & τινα & ἐκπεσεῖν	to fall upon some island	1	The expression **fall upon** is a nautical term that in this context describes a ship running aground on the shore of an island. If your language does not have a comparable nautical term, you could state the meaning plainly in your translation. Alternate translation: “to run aground on some island”
27:27	rrm5		rc://*/ta/man/translate/translate-ordinal	τεσσαρεσκαιδεκάτη νὺξ	the fourteenth night	1	If your language does not use ordinal numbers, you could use a cardinal number here or an equivalent expression. Alternate translation: “night 14”
27:27	la7u		rc://*/ta/man/translate/figs-activepassive	διαφερομένων ἡμῶν	as we were being driven about	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “as the storm was driving us about”
27:27	afs6		rc://*/ta/man/translate/translate-names	τῷ Ἀδρίᾳ	the Hadria	1	The word **Hadria** is the term that people of this culture used to describe the open Mediterranean Sea between Italy and Malta on the west and Greece and Crete on the east.
27:27	a623		rc://*/ta/man/translate/figs-personification	προσάγειν τινὰ αὐτοῖς χώραν	some land to be approaching them	1	Luke is speaking of this **land** as if it were a living thing that was **approaching** the sailors on the ship. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “that they were approaching some land”
27:28	ruj1		rc://*/ta/man/translate/figs-idiom	βολίσαντες	taking soundings	1	The expression **taking soundings** is a nautical term that describes sailors determining the depth of the water. Sailors measure this by dropping a marked line with a weight tied to the end of it into the water. If your language does not have a comparable nautical term, you could state the meaning plainly in your translation. Alternate translation: “measuring the depth of the sea water”
27:28	tq53		rc://*/ta/man/translate/translate-numbers	ὀργυιὰς εἴκοσι & ὀργυιὰς δεκαπέντε	20 fathoms, & 15 fathoms	1	A **fathom** is a unit of measurement of the depth of water. One fathom is equal to about two meters or about six feet. Alternate translation: “40 meters … 30 meters” or “120 feet … 90 feet”
27:29	a624		rc://*/ta/man/translate/figs-idiom	κατὰ & ἐκπέσωμεν	we might fall upon	1	The expression **fall upon** is a nautical term that in this context describes a ship running aground on **some rugged place**. If your language does not have a comparable nautical term, you could state the meaning plainly in your translation. Alternate translation: “we might run aground on”
27:29	q4am		rc://*/ta/man/translate/figs-idiom	πρύμνης	the stern	1	The word **stern** is a nautical term that means the back of a ship. If your language does not have a comparable nautical term, you could state the meaning plainly in your translation. Alternate translation: “the back of the ship”
27:30	rr89		rc://*/ta/man/translate/figs-idiom	πρῴρης	the bow	1	The word **bow** is a nautical term that means the front of a ship. If your language does not have a comparable nautical term, you could state the meaning plainly in your translation. Alternate translation: “the front of the ship”
27:31	sz8y		rc://*/ta/man/translate/figs-activepassive	ὑμεῖς σωθῆναι οὐ δύνασθε	you are not able to be saved	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “you will not be able to save yourselves”
27:32	a625		rc://*/ta/man/translate/figs-idiom	ἐκπεσεῖν	fall away	1	The expression **fall away** is a nautical term that in this context could mean: (1) that the soldiers let the lifeboat fall into the water where none of the sailors could get into it, because it was no longer tied to the ship. Alternate translation: “fall into the water” (2) that the soldiers let the lifeboat, which was already in the water, drift away where none of the sailors could get into it. Alternate translation: “drift away”
27:33	j5yg		rc://*/ta/man/translate/translate-ordinal	τεσσαρεσκαιδεκάτην σήμερον ἡμέραν, προσδοκῶντες & διατελεῖτε	Anxiously waiting for a fourteenth day today, you are continuing	1	If your language does not use ordinal numbers, you could use a cardinal number here or an equivalent expression. Alternate translation: “This is now day 14 that you have been anxiously waiting, and you are continuing”
27:33	a626		rc://*/ta/man/translate/figs-doublet	ἄσιτοι & μηθὲν προσλαβόμενοι	fasting, having eaten nothing	1	The expressions **fasting** and **having eaten nothing** mean similar things. Paul is using the two expressions together for emphasis. If it would be clearer for your readers, you could express this emphasis with a single phrase. Alternate translation: “to eat nothing at all”
27:34	a627		rc://*/ta/man/translate/figs-abstractnouns	τοῦτο & πρὸς τῆς ὑμετέρας σωτηρίας ὑπάρχει	this is for your salvation	1	If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: “this will save you” or “this will keep you alive”
27:34	j3qx		rc://*/ta/man/translate/figs-synecdoche	οὐδενὸς & ὑμῶν θρὶξ ἀπὸ τῆς κεφαλῆς ἀπολεῖται	a hair from the head of none of you will perish	1	Paul is using one part of each of his listeners, a **hair** from his **head**, to represent all of that listener. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “each of you will survive without suffering harm”
27:36	zt9q		rc://*/ta/man/translate/figs-activepassive	εὔθυμοι & γενόμενοι πάντες	they were all encouraged	1	The phrase **were … encouraged** is not actually a passive form in Greek. The word translated **encouraged** is an adjective. However, this phrase might sound like a passive verbal form in other langauges. If your language does not use passive forms, you could state this in active form or in another way that is natural in your language. Alternate translation: “this encouraged them all”
27:37	ynq3		rc://*/ta/man/translate/writing-background	ἤμεθα & αἱ πᾶσαι ψυχαὶ ἐν τῷ πλοίῳ, διακόσιαι ἑβδομήκοντα ἕξ	we, all the souls in the ship, were 276	1	This is background information about the number of people on the ship. In your translation, introduce this information in a way that would be natural in your own language and culture.
27:37	a628		rc://*/ta/man/translate/figs-synecdoche	αἱ & ψυχαὶ	the souls	1	Luke is using one part of the people on the ship, their **souls**, to represent their entire selves. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “the people”
27:38	a629		rc://*/ta/man/translate/figs-activepassive	κορεσθέντες & τροφῆς	having been satisfied with food	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “having eaten enough food to satisfy them”
27:39	a643		rc://*/ta/man/translate/writing-pronouns	οὐκ ἐπεγίνωσκον	they were not recognizing	1	Here and in the rest of this verse and in the next verse, the pronoun **they** refers to the sailors. It may be helpful to clarify this for your readers. Alternate translation: “the sailors were not recognizing”
27:39	vdk2		rc://*/ta/man/translate/translate-unknown	κόλπον & τινα	a certain bay	1	A **bay** is a large area of water that partly surrounded by land but open to a larger body of water. Your language may have a specific expression for this kind of area. If not, you could explain the meaning generally. Alternate translation: “a certain area of water sheltered by the land”
27:40	ntr9		rc://*/ta/man/translate/figs-idiom	τὰς ζευκτηρίας τῶν πηδαλίων	the bands of the rudders	1	The words **bands** and **rudders** are nautical terms. The **rudders** were large pieces of wood at the back of the ship that the sailors used for steering the ship. The **bands** were ropes or cords that held the rudders out of the water while anchors were holding the ship in one place. If your language does not have comparable nautical terms, you could state the meaning plainly in your translation. Alternate translation: “the ropes that held out of the water the pieces of wood that the sailors used to steer the ship”
27:40	cn2w		rc://*/ta/man/translate/translate-unknown	τὸν ἀρτέμωνα	the topsail	1	A sail is a large piece of cloth that catches the wind in order to propel a ship through the water. A **topsail** is a sail that sailors place at the top of a mast on a ship. A mast is a vertical pole with cross-poles that hold sails. Alternate translation: “the sail that sailors put at the top of a pole, high above the ship”
27:40	pa1k		rc://*/ta/man/translate/figs-idiom	κατεῖχον εἰς τὸν αἰγιαλόν	they were heading to the beach	1	In this context, the expression **they were heading** is a nautical term that describes a ship moving in a specific direction. If your language does not have a comparable nautical term, you could state the meaning plainly in your translation. Alternate translation: “they were steering the ship toward the beach”
27:41	a630		rc://*/ta/man/translate/figs-idiom	περιπεσόντες & εἰς	having fallen into	1	The expression **having fallen into** is a nautical term that in this context describes a ship striking land. If your language does not have a comparable nautical term, you could state the meaning plainly in your translation. Alternate translation: “striking”
27:41	y22n		rc://*/ta/man/translate/figs-idiom	τόπον διθάλασσον	a place between two seas	1	The expression **a place between two seas** is a nautical term that describes a sandbar that extends out from the land. A sandbar forms when a sea current coming from one direction flows across a sea current coming from another direction. This causes the sand under the water to pile up, making the water shallow and dangerous for ships. If your language does not have a comparable nautical term, you could state the meaning plainly in your translation. Alternate translation: “a sandbar extending out from the land”
27:41	a631		rc://*/ta/man/translate/figs-activepassive	ἡ δὲ πρύμνα ἐλύετο ὑπὸ τῆς βίας	but the stern was being loosed by the violence	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “but the violence was breaking up the stern”
27:41	a632		rc://*/ta/man/translate/figs-explicit	ὑπὸ τῆς βίας	by the violence	1	Luke assumes that his readers will understand that he is referring to the **violence** of the waves that were hitting the **stern** of the ship. You can include this information if that would be helpful to your readers. Alternate translation: “by the violence of the waves”
27:41	a634		rc://*/ta/man/translate/figs-abstractnouns	ὑπὸ τῆς βίας	by the violence	1	If your language does not use an abstract noun for the idea of **violence**, you could express the same idea in another way. Alternate translation: “because the waves that were hitting it were so strong”
27:44	a644		rc://*/ta/man/translate/figs-ellipsis	καὶ τοὺς λοιποὺς	and the rest	1	Luke is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the previous verse if that would be clearer in your language. Alternate translation: “and the rest to depart”
28:intro	w8yn					0	# Acts 28 General Notes\n\n## Structure and Formatting\n\nNo one knows for sure why Luke ends his history without telling what happened to Paul after he had been in Rome for two years.\n\n## Religious and Cultural Concepts in This Chapter\n\n### “Letters” and “brothers”\n\nThe Jewish leaders were surprised that Paul wanted to speak with them, because they had received no letters from the high priest in Jerusalem telling them that Paul was coming.\n\nWhen the Jewish leaders spoke of “brothers,” they were referring to fellow Jews, not to Christians.\n\n## Translation Issues in This Chapter\n\n### “He was a god”\n\nThe native people believed that Paul was a god, but they did not believe that he was the one true God. We do not know why Paul did not tell the native people that he was not a god.
28:1	j1yf		rc://*/ta/man/translate/figs-activepassive	διασωθέντες	having been brought safely through	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it seems that Luke means to say that it was God. Alternate translation: “after God had brought us safely through”
28:1	a635		rc://*/ta/man/translate/figs-activepassive	Μελίτη ἡ νῆσος καλεῖται	the island was called Malta	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “people called the island Malta”
28:1	f8y4		rc://*/ta/man/translate/translate-names	Μελίτη	Malta	1	The word **Malta** is the name of an island located south of the island of Sicily.
28:2	e7w6		rc://*/ta/man/translate/figs-idiom	οἵ & βάρβαροι	the barbarians	1	Luke is using the word **barbarians** in the specific sense that it had in his culture. He means people who did not speak Greek or Latin. From his perspective and the perspective of the others with him, they were “foreigners,” but from their own perspectives, they were “natives” of the island. It may be appropriate to describe them that way in your translation. Alternate translation: “the natives”
28:2	r7jy		rc://*/ta/man/translate/figs-litotes	οὐ τὴν τυχοῦσαν φιλανθρωπίαν	no ordinary benevolence	1	Luke is using a figure of speech that expresses a positive meaning by using a negative word together with a word that is the opposite of the intended meaning. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: “extraordinary benevolence”
28:3	g4ad		rc://*/ta/man/translate/translate-unknown	ἔχιδνα	a viper	1	A **viper** is a dangerous poisonous snake. If your readers would not recognize this name, you could use the name of another poisonous snake they might recognize or you could use a general expression. Alternate translation: “a snake whose venom was poisonous”
28:4	ma1b		rc://*/ta/man/translate/translate-names	ἡ δίκη	Justice	1	The word **Justice** is the name of a false god who the people of this time believed would avenge crimes.
28:6	m11i		rc://*/ta/man/translate/figs-activepassive	αὐτὸν μέλλειν πίμπρασθαι, ἢ καταπίπτειν ἄφνω νεκρόν	him to begin to be inflamed or suddenly to fall down dead	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “that the effects of the venom would begin to inflame him or that he would suddenly fall down dead” or “that the effects of the venom would make his body start to swell or that he would suddenly fall down dead”
28:6	i6i6		rc://*/ta/man/translate/figs-doublenegatives	μηδὲν ἄτοπον εἰς αὐτὸν γινόμενον	nothing unusual happening to him	1	If it would be clearer in your language, you could use a positive expression to translate this double negative that consists of the negative particle **nothing** and the negative adjective **unusual**. Alternate translation: “everything happening to him as usual”
28:6	u81u		rc://*/ta/man/translate/figs-metaphor	μεταβαλόμενοι	turning themselves around	1	Luke is speaking as if the natives of Malta were literally **turning themselves around**. He means that they came to a different opinion about who Paul was. If it would be clearer in your language, you could use an expression from your own language or state the meaning plainly. Alternate translation: “changing their minds”
28:6	cfe9		rc://*/ta/man/translate/figs-quotations	ἔλεγον αὐτὸν εἶναι θεόν	they said he was a god	1	It may be more natural in your language to have a direct quotation here. Alternate translation: “they said, ‘He is a god!’”
28:7	r95r		rc://*/ta/man/translate/writing-background	δὲ	Now	1	Luke is using the word **Now** to introduce background information about **Publius** that will help readers understand what happens next in the story. In your translation, introduce this information in a way that would be natural in your own language and culture.
28:7	wx6t		rc://*/ta/man/translate/figs-nominaladj	τῷ πρώτῳ	of the first	1	Luke is using the adjective **first** as a noun to mean a particular kind of person. In this context, **first** has the sense of most prominent. Since **Publius** is a Roman name, this man was probably the Roman governor of the island. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “of the most prominent man” or “of the Roman governor”
28:7	wh2d		rc://*/ta/man/translate/translate-names	Ποπλίῳ	Publius	1	The word **Publius** is the name of a man.
28:8	m154		rc://*/ta/man/translate/figs-activepassive	πυρετοῖς καὶ δυσεντερίῳ συνεχόμενον	being afflicted with fevers and dysentery	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “whom fevers and dysentery were afflicting”
28:8	fr46		rc://*/ta/man/translate/translate-unknown	δυσεντερίῳ	dysentery	1	The word **dysentery** describes an infectious intestinal disease. In your translation, you could use a term a similar disease, or you could use a general expression. Alternate translation: “intestinal disease”
28:9	yk6u		rc://*/ta/man/translate/figs-activepassive	ἐθεραπεύοντο	being healed	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “Paul was healing them”
28:10	ydg4		rc://*/ta/man/translate/figs-explicit	πολλαῖς τιμαῖς ἐτίμησαν ἡμᾶς	honored us with many honors	1	Luke assumes that his readers will understand that these **honors** probably included gifts. You can include this information if that would be helpful to your readers. Alternate translation: “gave us many gifts”
28:11	jc5t		rc://*/ta/man/translate/translate-names	παρασήμῳ Διοσκούροι		1	The word **Dioscouri** is the name of two false gods, Castor and Pollux, whom some sailors considered to be their patron gods. The name means “Sons of Zeus” in Greek. Alternate translation: “with Castor and Pollux as their figurehead”
28:11	a636		rc://*/ta/man/translate/translate-unknown	παρασήμῳ Διοσκούροι		1	A **figurehead** was an image of a god, human being, animal, or object that was painted or sculpted on the prow (front) of a ship as a good luck token. If your readers would not be familiar with this, you could use a general expression in your translation. Alternate translation: “with images of Castor and Pollux sculpted on the prow”
28:12	a637		rc://*/ta/man/translate/figs-idiom	καταχθέντες εἰς Συρακούσας	having come down to Syracuse	1	Luke says that he and the others traveling with him had **come down** to Syracuse because that was the customary way in this culture of describing a person arriving somewhere after traveling by sea. Your language may have its own way of describing that. Alternate translation: “having landed at Syracuse”
28:12	w5c6		rc://*/ta/man/translate/translate-names	Συρακούσας	Syracuse	1	The word **Syracuse** is the name of a city on the southeast coast of the island of Sicily, just southwest of Italy.
28:13	a638		rc://*/ta/man/translate/figs-idiom	κατηντήσαμεν εἰς Ῥήγιον	we came down to Rhegium	1	Luke says that he and those traveling with him **came down to Rhegium** because that was the customary way in this culture of describing a person arriving somewhere after traveling by sea. Your language may have its own way of describing that. Alternate translation: “we landed at Rhegium”
28:13	z2u4		rc://*/ta/man/translate/translate-names	Ῥήγιον	Rhegium	1	The word **Rhegium** is the name of a port city that was located at the southwestern tip of Italy.
28:13	tz4h		rc://*/ta/man/translate/translate-names	Ποτιόλους	Puteoli	1	The word **Puteoli** is the name of a city that was located on the west coast of Italy.
28:14	m1is		rc://*/ta/man/translate/figs-metaphor	ἀδελφοὺς	brothers	1	Luke is using the term **brothers** to mean people who share the same faith. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “some believers”
28:14	a2c5		rc://*/ta/man/translate/figs-activepassive	παρεκλήθημεν	we were begged	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “they begged us”
28:14	bc3j		rc://*/ta/man/translate/figs-go	οὕτως εἰς τὴν Ῥώμην ἤλθαμεν	thus we went towards Rome	1	Since Luke describes in the next verse how believers from Rome came some distance to meet Paul and his companions on their way to Rome, by **thus** he means that after staying with the believers in Puetoli for seven days, they continued on their way to Rome. In a context such as this, your language might say “came” instead of **went**. Alternate translation: “we came near Rome”
28:15	a639		rc://*/ta/man/translate/figs-explicit	κἀκεῖθεν	From there	1	By **there**, Luke implicitly means Rome. You can provide this information in your translation if that would be helpful to your readers. Alternate translation: “From Rome”
28:15	a640		rc://*/ta/man/translate/figs-metaphor	οἱ ἀδελφοὶ	the brothers	1	Luke is using the term **brothers** to mean people who share the same faith. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “some believers”
28:15	k754		rc://*/ta/man/translate/figs-explicit	ἀκούσαντες, τὰ περὶ ἡμῶν	having heard the things about us	1	The implication is that these believers had heard from the believers in Puteoli while Paul and his companions were staying with them that they were on their way to Rome. You can provide this information in your translation if that would be helpful to your readers. Alternate translation: “having learned from the believers in Puteoli that we were coming”
28:15	m9tz		rc://*/ta/man/translate/figs-metaphor	ἔλαβε θάρσος	took courage	1	Here, **courage** is spoken of as if it were an object that a person could **take**. Alternate translation: “became encouraged”
28:15	se8v		rc://*/ta/man/translate/translate-names	Ἀππίου Φόρου & Τριῶν Ταβερνῶν	the Forum of Appius & Three Taverns	1	The phrase **the Forum of Appius** is the name of a popular market on the main highway to Rome that was called the Appian Way. The Forum of Appius was about 40 miles or about 60 kilometers south of Rome. The phrase **Three Taverns** is the name of an inn on that same highway about 30 miles or about 45 kilometers south of Rome.
28:16	te8v		rc://*/ta/man/translate/figs-activepassive	ἐπετράπη τῷ Παύλῳ	Paul was allowed	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “the Roman officials allowed Paul”
28:16	a642		rc://*/ta/man/translate/figs-explicit	καθ’ ἑαυτὸν	by himself	1	Since there was a **soldier** with Paul who was **guarding him**, Luke does not mean that Paul stayed all **by himself**. Rather, he means that the Roman authorities allowed Paul to live in a rented house (as verse 30 indicates) rather than putting him in prison. You can provide this information in your translation if that would be helpful to your readers. Alternate translation: “in a rented house”
28:17	vf7r		rc://*/ta/man/translate/writing-newevent	ἐγένετο δὲ	And it happened that	1	Luke is using this phrase to introduce a new event in the story. Use a word, phrase, or other method in your language that is natural for introducing a new event.
28:17	d77z		rc://*/ta/man/translate/figs-nominaladj	τῶν Ἰουδαίων πρώτους	first among the Jews	1	Luke is using the adjective **first** as a noun to mean a particular group of people. Here, **first** has the sense of most prominent. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “most prominent among the Jews”
28:17	e1dd		rc://*/ta/man/translate/figs-idiom	ἄνδρες, ἀδελφοί	Men, brothers	1	This is an idiomatic form of address. Use a way that is natural in your language to refer to a particular group of people. Alternate translation: “My brothers”
28:17	a615		rc://*/ta/man/translate/figs-idiom	ἄνδρες, ἀδελφοί	Men, brothers	1	Paul is using the term **brothers** to mean people who share the same faith. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “My fellow Jews”
28:17	a664		rc://*/ta/man/translate/figs-metaphor	τοῖς ἔθεσι τοῖς πατρῴοις	to the fathers’ customs	1	Paul is using the term **fathers’** to describe customs that have been passed down among the Jews through the generations. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “to the ancestral customs”
28:17	g55i		rc://*/ta/man/translate/figs-explicit	τῷ λαῷ	to the people	1	By **the people**, Paul means specifically the Jewish people. Alternate translation: “to the Jewish people”
28:17	hgk4		rc://*/ta/man/translate/figs-activepassive	ἐγώ & δέσμιος ἐξ Ἱεροσολύμων παρεδόθην	I was delivered as a prisoner from Jerusalem	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “the Jewish leaders in Jerusalem delivered me as a prisoner”
28:17	x3r2		rc://*/ta/man/translate/figs-metonymy	τὰς χεῖρας	the hands	1	Here, **hands** represents the power of someone, in this case the power of an authority to hold an accused person in custody. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “the custody”
28:18	fed7		rc://*/ta/man/translate/figs-metonymy	τὸ μηδεμίαν αἰτίαν θανάτου ὑπάρχειν ἐν ἐμοί	there was no reason in me for death	1	Paul is referring to a penalty of death by association with **death** itself. If it would be helpful in your language, you could use an equivalent expression or express the meaning plainly. Alternate translation: “I had done nothing to deserve the death penalty”
28:19	lr96		rc://*/ta/man/translate/figs-synecdoche	τῶν Ἰουδαίων	the Jews	1	Paul is using the name of a whole group, **the Jews**, to refer to some members of that group. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the Jewish leaders in Jerusalem”
28:19	n6vf		rc://*/ta/man/translate/figs-activepassive	ἠναγκάσθην	I was forced	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “my concern for my safety forced me”
28:19	e7gr		rc://*/ta/man/translate/figs-metonymy	τοῦ ἔθνους μου	my nation	1	Paul is referring by association to the people of the Jewish **nation**. If it would be helpful in your language, you could use an equivalent expression or express the meaning plainly. Alternate translation: “the Jewish people”
28:20	a616		rc://*/ta/man/translate/figs-abstractnouns	τῆς ἐλπίδος τοῦ Ἰσραὴλ	the hope of Israel	1	If your language does not use an abstract noun for the idea of **hope**, you could express the same idea in another way. Alternate translation: “what Israel is hoping for”
28:20	b1fd		rc://*/ta/man/translate/figs-metonymy	εἵνεκεν & τῆς ἐλπίδος τοῦ Ἰσραὴλ	on account of the hope of Israel	1	Paul is referring by association to something that the people of Israel had **hope** for. If it would be helpful in your language, you could use an equivalent expression or express the meaning plainly. This could mean: (1) the hope that God would send the Messiah. Alternate translation: “because I believe God has sent the Messiah” (2) the hope that God would make people who had died alive again. Alternate translation: “because I believe that God will make people who have died alive again”
28:20	n3s7		rc://*/ta/man/translate/figs-personification	τοῦ Ἰσραὴλ	of Israel	1	Paul is referring to all of the people of Israel as if they were a single person, their ancestor, **Israel**. Alternate translation: “of the people of Israel”
28:20	a617		rc://*/ta/man/translate/figs-activepassive	τὴν ἅλυσιν ταύτην περίκειμαι	I am bound with this chain	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “this chain is binding me”
28:20	pgr8		rc://*/ta/man/translate/figs-synecdoche	τὴν ἅλυσιν ταύτην περίκειμαι	I am bound with this chain	1	Paul is using one aspect of imprisonment, the **chain** with which he is bound, to mean the entire state of being imprisoned. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “the Romans are keeping me as a prisoner”
28:21	x5d5		rc://*/ta/man/translate/figs-exclusive	ἡμεῖς	We	1	By **We**, these Jewish leaders mean themselves but not Paul, to whom they are speaking, so use the exclusive form of that word in your translation if your language marks that distinction.
28:21	y4bx		rc://*/ta/man/translate/figs-metaphor	τῶν ἀδελφῶν	of the brothers	1	These Jewish leaders are using the term **brothers** to mean people who share the same faith. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “of our fellow Jews”
28:21	a618		rc://*/ta/man/translate/figs-doublet	οὔτε παραγενόμενός τις τῶν ἀδελφῶν ἀπήγγειλεν ἢ ἐλάλησέν τι	nor have any of the brothers, coming, reported or said anything	1	The terms **reported** and **said** mean similar things. The Jewish leaders are using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “nor have any of the brothers, coming, told us anything at all”
28:22	gy8t		rc://*/ta/man/translate/figs-activepassive	γνωστὸν ἡμῖν ἐστιν	it is known to us	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “we know”
28:22	j12v		rc://*/ta/man/translate/figs-activepassive	ἀντιλέγεται	it is spoken against	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “people speak against it”
28:22	a619		rc://*/ta/man/translate/figs-hyperbole	πανταχοῦ	everywhere	1	The Jewish leaders say **everywhere** here as a generalization for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “in places throughout the empire”
